Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Roland,SOUND Canvas SC-88 Pro,Native Map,037 000 Slap Bass 1,25 Chorus,Banana Stadium (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Native Map,039 000 Synth Bass 1,"10 Reverb, 30 Chorus",Monkey Jungle Court (Monkey Tennis),
Roland,SOUND Canvas SC-88 Pro,Native Map,040 000 Synth Bass 2,"10 Reverb, 35 Chorus",Monkey Dome (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Native Map,051 000 Syn.Strings1,"120 Reverb, 40 Chorus","Monkey Dome (Monkey Baseball), Monkey Jungle Court (Monkey Tennis)",
Roland,SOUND Canvas SC-88 Pro,Native Map,052 000 Syn.Strings2,"120 Reverb, 40 Chorus",Monkey Dome (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Native Map,056 017 Techno Hit,,Monkey Baseball - Wheel 1,
Roland,SOUND Canvas SC-88 Pro,Native Map,062 000 Brass 1,10 Chorus,Banana Stadium (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Native Map,066 000 Alto Sax,"100 Reverb, 20 Chorus",Banana Stadium (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Native Map,081 000 Square Wave,30 Reverb + Chorus,"Monkey Dome (Monkey Baseball), Monkey Jungle Court (Monkey Tennis), Banana Stadium (Monkey Baseball)",
Roland,SOUND Canvas SC-88 Pro,Native Map,082 000 Saw Wave,"80 Reverb, 45 Chorus","Monkey Dome (Monkey Baseball), Monkey Jungle Court (Monkey Tennis)",
Roland,SOUND Canvas SC-88 Pro,Native Map,116 000 Melo. Tom 1,"15 Reverb, 5 Chorus",Monkey Dome (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Native Map,120 000 Reverse Cym.,,Monkey Dome (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Native Map,125 000 Telephone 1,"120 Reverb, 100 Chorus, - 1000 Pitch",Monkey Dome (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Native Map,115 000 Steel Drums,,Kingdom Stadium Court (Monkey Tennis),
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum Set,009 ROOM,Some type of filtering or compression on it,Monkey Dome (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum Set,010 HIP HOP,,"Monkey Dome (Monkey Baseball), Kingdom Stadium Court (Monkey Tennis)",
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum Set,012 TECHNO,,Monkey Jungle Court (Monkey Tennis),
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum Set,027 DANCE,,Monkey Baseball - Wheel 1,
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum Set,031 TR-909,- 2000 Pitch,Monkey Jungle Court (Monkey Tennis),
Roland,SR-JV80-04 Vintage Synth,XP-X,146 P5 Sync Lead,,World 6 ~Boiling Pot~,
Roland,SR-JV80-09 Session,XP-X,181 Portent,,World 9 ~Space Colony~,
Roland,SR-JV80-09 Session,XP-X,183 Sweep Rain,,Monkey Dogfight,
Roland,SR-JV80-09 Session,XP-X,184 Sweep Stack,,World 7 ~Bubbly Washing Machine~,
Roland,SR-JV80-10 Bass & Drum,XP-X,002 Funk SET,Compressor EFX Added,World 2 ~Volcano~,Link
Roland,SR-JV80-11 Techno Collection,XP-X,104 Dirty Stack,,World 8 ~Clock Tower~,
Roland,SR-JV80-11 Techno Collection,XP-X,158 Jupiter-6 Ld,,World 3 ~Ocean~,
Thijs van der Vossen,SampleSource,Loops,Dopejam,,Monkey Race 2 ~Beginner Track~,
Zero-G,Datafile 1,,Drumloop 17,(To do: Find Correct Path),World 7 ~Bubbly Washing Machine~,
Zero-G,Datafile 2,Track 06 - Breakbeat Live -> TS 0:04,2 Bars (Human Beatbox),,Monkey Bowling 2,
Zero-G,Datafile 3,,Drumloop 40,(To do: Find Correct Path),Monkey Shot - Beginner Stage,
Zero-G,Datafile 3,,Break 16,Pitched down 300 cents,World 7 ~Bubbly Washing Machine~,
Zero-G,Jungle Warfare,,Think A 01-162,,"World 8 ~Clock Tower~, Monkey Boat: Expert Course, Monkey Shot: Expert Stage",
Stuff to Find,,,,,,
KORG,? (TRINITY or 01/W),,,Drums,,
KORG,TRINITY,,,Various synths,,
KORG,TRITON,Factory Bank B,INT-8 064 SynthBrass(?),"Could also be from Trinity, Needs confirmation",,
Kurzweil,K2VX,,,,,
Roland,JV-2080,,,Impact hit,Story Mode: Scene 7 ~Song 3~,
Roland,JV-2080 ,,,Organ,Monkey Bowling 2,
Roland,JV-2080 ,PR-B,,Bass,"Monkey Race 2 ~Beginner Track~, Bubbly Washing Machine, ",
Roland,JV-2080,PR-B,,Guitar Pluck,World 7 ~Bubbly Washing Machine~,
Roland,SOUND Canvas SC-88 Pro,Ensemble,Syn.Strings 2?,Another string ensemble can be heard (?),Monkey Jungle Court (Monkey Tennis),
Roland,SOUND Canvas SC-88 Pro,Ensemble,Orchestra Hit,Need confirmation if it comes from SC-88Pro or elsewhere,Monkey Jungle Court (Monkey Tennis),
Roland,SOUND Canvas SC-88 Pro,Guitar,,"Guitar is heard in track, unsure of what kind",Monkey Jungle Court (Monkey Tennis),
Roland,SOUND Canvas SC-88 Pro,,Organ,"Unsure if Percussive or Rock Organ, but it's there",Banana Stadium (Monkey Baseball),
Roland,SOUND Canvas SC-88 Pro,Bass,Synth Bass?,"Might be Synth Bass, unsure",Kingdom Stadium Court (Monkey Tennis),
Roland,SOUND Canvas SC-88 Pro,Brass,,Unsure what Brass is played,Kingdom Stadium Court (Monkey Tennis),
Roland,SOUND Canvas SC-88 Pro,Synth Lead,,"A synth lead is present, unsure of what kind",Kingdom Stadium Court (Monkey Tennis),
Yamaha,MU1000,,,Drum Kit,Monkey Race 2 ~Advanced Track~,
Super Monkey Ball: Touch & Roll,,"(Released: December 1, 2005)",,(Music by: Chiho Kobayashi),,
Live Recording: Chiho Kobayashi,Ibanez RX,,,,"Monkey Race, Monkey Fight, Monkey Mini Golf",
e-LAB,X-Files of Jungle,Track 12 -> Sample 2,xtended drum loops 159 bpm,,Monkey Wars,
e-LAB,X-Files of Jungle,Track 42 -> Sample 2,xtended drum loops 168 bpm,,Monkey Wars,
e-LAB,X-Files of Jungle,Track 42 -> Sample 4,xtended drum loops 168 bpm,,Monkey Wars,
EastWest,Percussive Adventures,CD 1 -> Track 70,7 Years In Tibet,,World 3: Blistering Sands,
EastWest,Percussive Adventures,CD 2 -> 075 076 077 Brazil ,75+6+7BZ-102,,World 4: Fantascene Falls,
KORG,TRITON-Rack,Programs -> Bank A,A007 BX3 Velo Switch,,Monkey Fight,
KORG,TRITON-Rack,Programs -> Bank A,A020 House Kit,,-Used throughout the soundtrack-,
KORG,TRITON-Rack,Programs -> Bank A,A036 Standard Kit,,-Used throughout the soundtrack-,
KORG,TRITON-Rack,Programs -> Bank A,A116 Orchestra&Ethnic,,"World 7: Tempest Storm, Party Game Won",
KORG,TRITON-Rack,Programs -> Bank B,B002 StaccatoPizzHit,,Party Game Won,
KORG,TRITON-Rack,Programs -> Bank B,B116 Percussion Kit,,-Used throughout the soundtrack-,
KORG,TRITON-Rack,Programs -> Bank C,C054 Slap Bass v/s,,-Used throughout the soundtrack-,
KORG,TRITON-Rack,Programs -> Bank G,G013 Marimba,,-Used throughout the soundtrack-,
KORG,TRITON-Rack,Programs -> Bank G,G026 Steel Guitar,,Main Menu,
KORG,TRITON-Rack,Programs -> Bank G,G109 Kalimba,,World 5: Parlarvar Lava,
KORG,TRITON-Rack,Programs -> Bank G,G115 Steel Drums,,Monkey Mini Golf,
Roland,SR-JV80-02 Orchestral,XP-X,129 F.Hrn Sect2/,,"World 1: Wet 'N' Windy, Credits",
Roland,SR-JV80-02 Orchestral,XP-X,186 Harp 1,,"World 7: Tempest Storm, Party Game Won",
Roland,SR-JV80-02 Orchestral,XP-X,196 Harpsichord1,,World 7: Tempest Storm,
Roland,SR-JV80-02 Orchestral,XP-X,253 Presenting!,,Party Game Won,
Roland,SR-JV80-05 World,XP-X,005 Intar Melody,,"World 3: Blistering Sands, World 5: Parlarvar Lava",
Roland,SR-JV80-05 World,XP-X,112 Ethno Pipes 1,,-Used throughout the soundtrack-,
Roland,XP-50,PR-B,070 4 Hits 4 You,,Monkey Race,
Ueberschall,Brazil Electro,Track 63 - sidekick beat -> TS 0:00,complete mix,,Monkey Hockey,
Stuff to Find,,,,,,
EastWest,Percussive Adventures,,,Loop,World 5: Parlarvar Lava,
EastWest,Quantum Leap Brass,,,"Brass Section, Staccatos, Falls","Title Screen, World 1: Wet 'N' Windy, World 2: Junglistic Journey, World 4: Fantascene Falls, Credits, Bonus Stage",
Yamaha,EX5R,Internal 1,019 Ba:Marcus,,Monkey Bowling,
Yamaha,EX5R,,,Reverse Cymbal,,
?,?,,,Kick Drum,"Title Screen, World 6: Ice Lolly Land",
?,?,,,Piano,"World 1: Wet 'N' Windy, World 2: Junglistic Journey, World 4: Fantascene Falls, Bonus Stage",
?,?,,,Synth Bass,World 6: Ice Lolly Land,
?,?,,,Drum Loop,World 6: Ice Lolly Land,
?,?,,,Drum Loop,World 12: Mesh Mosh,
?,?,,,Piano,"Credits, Monkey Fight",
?,?,,,Synth Sequence,Monkey Wars,
?,?,,,Brass,Party Game Won,
Super Monkey Ball: Banana Blitz,,"(Released: November 14, 2006)",,,,
Sample: Cut & Paste,Take a Piece of America,,Timestamp 0:11,Piano,Smooth Sherbet / Southpole [Winter Banana Pretz Mix],
Native Instruments,Pro-53,Program 152,Fat Lead,,Smooth Sherbet / Southpole [Winter Banana Pretz Mix],
Spectrasonics,Bonus Spectrasonics S.A.G.E. Xpander,Distorted Reality 060-089,73-Blasting Caps,,VS. Technosoul,
Spectrasonics,Bonus Spectrasonics S.A.G.E. Xpander,Vocal Planet Mouth Perc 085-089,089-LipoHypo 1,,Woody Arch River Remix,
Spectrasonics,Stylus RMX,Classic Stylus -> 67-Crenshaw,67-Crenshaw a,,Trombone Menu,
Spectrasonics,Stylus RMX,Classic Stylus -> Congas,65-Congas 1,,Jingle Quintet,
Spectrasonics,Stylus RMX,Classic Stylus -> Congas,80-Congas 2,,Let's Play Some Party Games,
Spectrasonics,Stylus RMX,RMX Grooves -> 68-Small Blocks,68-Small Blocks BendingBass,,VS. Abominorangutan,
Spectrasonics,Stylus RMX,RMX Grooves -> 68-Tower Zero,68-Tower Zero Hi Hats,,Monkey Mini-Golf Remix,
Spectrasonics,Stylus RMX,RMX Grooves -> 70-Datafile,70-Datalife  Combo,,VS. Captain Nikalsa,
Spectrasonics,Stylus RMX,RMX Grooves -> 70-Eden,70-Eden  Combo,,Trombone Menu,
Spectrasonics,Stylus RMX,RMX Grooves -> 73-Caravan,73-Caravan  Combo,,Ending,
Spectrasonics,Stylus RMX,RMX Grooves -> 79-Bossa Love,79-BossaLuv  Combo a,,Monkey Mini-Golf Remix,
Spectrasonics,Stylus RMX,RMX Grooves -> 79-Bossa Love,79-BossaLuv Vinyl Mix,,Let's Play Some Party Games,
Spectrasonics,Stylus RMX,RMX Grooves -> 80-Space Ranger,80-Space Ranger S+H,,Touch & Roll Monkey Race Remix,
Spectrasonics,Stylus RMX,RMX Grooves -> 92-Home Grown,92-Home Grown No Kick,,VS. Technosoul,
Spectrasonics,Stylus RMX,RMX Grooves -> 120-Notre Dame,120-Notre Dame Beef Beat,,Ending,
Spectrasonics,Stylus RMX,RMX Grooves -> 135-Hysteria,135-Hysteria Chemical a,,VS. Magimacaque,
Spectrasonics,Stylus RMX,RMX Grooves -> 151-Growl,151-Growl  Truntecated,,VS. Abominorangutan,
Spectrasonics,Stylus RMX,RMX Grooves -> 160-Attakk,160-Attakk Fast Break,,Monkeying Around in Space,
Sounds Good & Steinberg,Cold Fusion Technologic,CD 2  -> 130 -> 130MELOD -> 130LI,130LI03,Appears in Sounds & Cycles demo samples,Smooth Sherbet / Southpole [Winter Banana Pretz Mix],
Zero-G,Datafile 2,Track 72 - Guitar FX -> TS 0:34,Guitar riff part b,,Smooth Sherbet / Southpole [Winter Banana Pretz Mix],
Zero-G,Datafile 2,Track 72 - Guitar FX -> TS 0:36,Guitar riff part c,,Smooth Sherbet / Southpole [Winter Banana Pretz Mix],
Zero-G,Total Drum & Bass,CD 1 -> Track 10 - 160bpm -> TS 0:00,Zinc,,Monkey Island,
Zero-G,Total Rex,Total Drum & Bass -> Drum Loops -> 160 BPM,Raipur,,Monkey Island,
Zero-G,Vocal XTC,Track 14 - Female - Dani Lemer -> TS 0:41,Do Do Do Ah C#,,Smooth Sherbet / Southpole [Winter Banana Pretz Mix],
Stuff to Find,,,,,,
KORG,Mono/Poly Legacy Collection,Bank A,003: Phet Sync Lead,,Smooth Sherbet / Southpole [Winter Banana Pretz Mix],
Spectrasonics,Stylus RMX,Classic Stylus -> ?,?,,VS. Technosoul,
Spectrasonics,Stylus RMX,Classic Stylus -> Congas,?,,"Monkey Mini-Golf Remix, Monkey Target 2 Menu Remix, Cobalt Cavern, Sinking Swamp",
?,? (Sample Loop Library),,,Acoustic Guitar Chords,Smooth Sherbet / Southpole [Winter Banana Pretz Mix],
Super Monkey Ball: Step & Roll,,"(Released: February 9, 2010)",,,,
Sample: Betty White,Man's Basic Step,,Timestamp 1:50,Brass Phrase,High Minigame,
Sample: Horst Jankowski,Chitty Chitty Bang Bang,,Timestamp 0:00,Drum Loop,Fast Minigame,
Sample: Jack Marshall,The River Kwai March,,Timestamp 0:00,Drum Loop,Spin the Wheel (World 2),
Sample: Jo Jones,Caravan,,Timestamp 3:57,Drum Fill,Spin the Wheel (World 2),
Sample: Lalo Schifrin,Mannix,,Timestamp 0:00,Hats,Spin the Wheel (World 2),
Sample: Roger Roger,Take Seven,,Timestamp 0:16,Hats,Spin the Wheel (World 2),
Sample: Zutty Singleton,Rim Shots,,Timestamp 0:05,Drum Fill,Spin the Wheel (World 2),
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 26 - Toy Drums -> TS 0:05,Toy Drums 2 - 121 BPM,,Fast Minigame,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 26 - Toy Drums -> TS 0:55,Toy Drums 8 - 120 BPM,,Losing Jingle (World Incomplete!),
IK Multimedia,SampleTron,,Violin Pizzicato M1,,Spin the Wheel (World 2),
Native Instruments,Pro-53,Program 883,Undead Souls 2,,Monkey Island (World 1),
Mellotron Archives,Michael Pinder Presents Mellotron,Partition E -> BASSA+STRNGS,BASSANOVA ST,,High Minigame,
Stuff to Find,,,,,,
Steinberg,HALionOne,,,,Spin the Wheel (World 2),
?,?,,,Drum Fill,High Minigame,
Super Monkey Ball 3D,,"(Released: March 3, 2011)",,,,
Sample: Badfinger,Love Me Do,,Timestamp 0:00,Guitar riff and basic kick and snare rhythm,ROCKIN' COMMANDER,
Sample: Dust Junkyz,Beatbox Wash (Rinse It Remix),,Timestamp 0:00,,MAMA FROG,
Sample: Fatboy Slim,Love Island,,Timestamp 4:02,Drums,ROCKIN' COMMANDER,
Sample: Gorillaz,2023-04-05 00:00:00,,Timestamp 0:00,Guitar,MAMA FROG,
Sample: Hardknox,Fire Like This,,Timestamp 0:13,,ROCKIN' COMMANDER,
AMG,Synthpop for GarageBand,Construction Kits,AMG Cantina Synth,,DANCE EXCLUSIVE MEDLEY,
AMG,Synthpop for GarageBand,Construction Kits,AMG Daft Funk Synth,,PALTY PALTY,
AMG,Synthpop for GarageBand,Construction Kits,AMG North Soul Synth,,MAMA FROG,
AMG,Synthpop for GarageBand,Construction Kits,AMG Synthanasia Lead,,FREAK 2NITE,
AMG,Synthpop for GarageBand,Construction Kits,AMG Synthanasia Synth,,FREAK 2NITE,
AMG,Synthpop for GarageBand,Construction Kits,AMG Who Dat Girl Lead,,FREAK 2NITE,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 08 - 101 BPM -> TS 0:21,That's Sly,,MAMA FROG,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 13 - 108 BPM -> TS 0:10,Sidewalk 2,,ROCKIN' COMMANDER,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 22 - 121 BPM -> TS 0:36,Bassline Again,,DANCE EXCLUSIVE MEDLEY,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 28 - Percussion Loops -> TS 0:05,Cuica - 119 BPM,,"MAMA FROG, PALTY PALTY",
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 28 - Percussion Loops -> TS 0:30,"Oh, Those GoGo Bells - 120 BPM",,MONKEY SELECTOR,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 34 - Full Percussion Loops 2 -> TS 0:00,Renegade Perc - 120 BPM,Honks,MAMA FROG,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 34 - Full Percussion Loops 2 -> TS 0:34,Go Go Perc - 101 BPM,,MAMA FROG,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 45 - DX Tuners -> TS 0:03,7 DX Tuners - All twice,,MONKEY SELECTOR,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 50 - Misc. FX -> TS 0:14,Art of Scratch,,FREAK 2NITE,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 54 - FX Loops -> TS 0:33,Frogs Loop - 116 BPM,Features a sample taken from Stump - Charlton Heston ,MAMA FROG,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 68 - Vox -> TS 0:04,Urgh 93,,MAMA FROG,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 74 - Musical Vox -> TS 0:02,Africque 1-2,"""Baba, no mama""",MAMA FROG,
AMG & Hit Music,Norman Cook - Skip to my Loops,Track 74 - Musical Vox -> TS 0:05,Africque 1-2,"""Na-pa-ah na-pa-eh""",MAMA FROG,
Apple,Loops,Apple Loops for GarageBand,Acoustic Picking 21,,ROCKIN' COMMANDER,
Apple,Loops,Apple Loops for GarageBand,Acoustic Slide 02,,ROCKIN' COMMANDER,
Apple,Loops,Apple Loops for GarageBand,Edgy Synth 02,,DANCE EXCLUSIVE MEDLEY,
Apple,Loops,Apple Loops for GarageBand,Exotic Sarod 01,,DANCE EXCLUSIVE MEDLEY,
Apple,Loops,Apple Loops for GarageBand,Exotic Sarod 02,,DANCE EXCLUSIVE MEDLEY,
Apple,Loops,Apple Loops for GarageBand,Old School Funk Line 06,,MONKEY SELECTOR,
Apple,Loops,Apple Loops for GarageBand,Orchestra Strings 01,,MAMA FROG,
Apple,Loops,Apple Loops for GarageBand,Synth Array 16,,"FREAK 2NITE, DANCE EXCLUSIVE MEDLEY",
Best Service,Diamond Vocals,Track 75 -> TS 0:05,greece_voices,,MAMA FROG,
Best Service,Sound Cube,CD 3 -> VOX_D_I,DUBIDUB,,ROCKIN' COMMANDER,
Best Service,Spiritual Voices,Track 12 - rhythm story -> TS 0:11,phrase 4 D# 137,"""Palty palty...!""",PALTY PALTY,
Best Service,Spiritual Voices,Track 12 - rhythm story -> TS 0:13,phrase 5 E 142,"""Palty palty...!""",PALTY PALTY,
Best Service,Spiritual Voices,Track 23 - very young kids I -> TS 0:28,phrase 10 D# 121,"""Rrrrrrrr!""",PALTY PALTY,
Data Becker & Masterbits,"Monster Pack Sound Library 12,000 ",CD 7 -> INSTRUM -> ELEMENT,7NE10057,Flute,MAMA FROG,
Data Becker & Masterbits,"Monster Pack Sound Library 12,000 ",CD 7 -> INSTRUM -> LOOPS,7NL10021,Sitar,MAMA FROG,
Data Becker & Masterbits,"Monster Pack Sound Library 12,000 ",CD 7 -> VOCALS -> SPOKEN_V,7SW00008,"""Brrrr-Ra!""",PALTY PALTY,
Data Becker & Masterbits,"Monster Pack Sound Library 12,000 ",CD 7 -> VOCALS -> SPOKEN_V,7SW00073,"""He he!""",MAMA FROG,
Data Becker & Masterbits,"Monster Pack Sound Library 12,000 ",CD 7 -> VOCALS -> SPOKEN_V,7SW00076,"""Ha hah!""",MAMA FROG,
Data Becker & Masterbits,"Monster Pack Sound Library 12,000 ",CD 7 -> VOCALS -> SPOKEN_V,7SW00078,"""E""",FREAK 2NITE,
Discovery FIrm,Breakbeat Ammo Drum and Bass,06 ROLLIN' 2,,,ROCKIN' COMMANDER,
EastWest,Dance/Industrial,Track 01 -> TS 1:08,106 Industrial loop,"4 bars - breathy, machine sounding",FREAK 2NITE,
EastWest,Dance/Industrial,Track 03 -> TS 1:15,108 Industrial loop,4 bars - simple industrial beat w/pipe hit,FREAK 2NITE,
Freeze Records,Trey Max Top Secret CD Beats Vol. 3,Track 01 -> TS 0:00,110 BPM,"Guitar, right channel",MONKEY SELECTOR,
Hollywood Edge,The Premiere Edition 2,"Crowd-Soldiers Modern, Drills & Commands",ArmsDrillsCommande PE239901,,ROCKIN' COMMANDER,Link
Midi Mark Productions,Vocal Bytes,Track 57 - KORG DVP-1 VOCODER -> TS 0:00,Freak tonight we're gonna freak . . .,,FREAK 2NITE,
Midi Mark Productions,Vocal Bytes,Track 57 - KORG DVP-1 VOCODER -> TS 0:05,(variation of 1),,FREAK 2NITE,
Midi Mark Productions,Vocal Bytes,Track 57 - KORG DVP-1 VOCODER -> TS 0:11,Oh baby come back,,FREAK 2NITE,
Midi Mark Productions,Vocal Bytes,Track 57 - KORG DVP-1 VOCODER -> TS 0:17,(variation of 3),,FREAK 2NITE,
Midi Mark Productions,Vocal Bytes,Track 57 - KORG DVP-1 VOCODER -> TS 0:53,Rock your body . . .,,FREAK 2NITE,
Midi Mark Productions,Vocal Bytes,Track 57 - KORG DVP-1 VOCODER -> TS 0:58,(variation of 11),,FREAK 2NITE,
Midi Mark Productions,Vocal Bytes Vol. 3,Track 22 - Romio -> TS 0:14,Keep pushen,,DANCE EXCLUSIVE MEDLEY,
Midi Mark Productions,Vocal Bytes Vol. 3,Track 37 - Strict 9 -> TS 0:00,keep pushen it ...,,DANCE EXCLUSIVE MEDLEY,
PowerFX,The Funk Master,Track 28 - 100 bpm Funk Train: Key E -> TS 0:21,Congas+Tamborine,Store name: Funk percussion 05,MONKEY SELECTOR,Link
PowerFX,The Funk Master,Track 62 - GUITAR -> TS 0:22,120 Git,,MAMA FROG,
Profile Records,Sample City,Track 86,Jump Up...,,MAMA FROG,
Sonic Foundry & Hook Up,日本語取扱説明書 CD-ROM,Loops for ACID Demo -> Audio -> PaulBlack,Mel Delay Wah 04,Appears in SF's demo samples,ROCKIN' COMMANDER,
Sounds Good & Steinberg,Hip Hop Beats & Treats,CD 1 -> 80_SCRATCH,080GOVER,,ROCKIN' COMMANDER,
Ueberschall,Brazil Electro,BEATLOOPS -> braz step too 135 bpm,b step2 135 mix-#45,,PALTY PALTY,
Ueberschall,Brazil Electro,CONSTRUCTIONKITS -> 06-10bossa by sunrise,Fx2-#272,Raised 2 semitones,PALTY PALTY,
Ueberschall,Brazil Electro,CUTS,atmo 1-#604,,ROCKIN' COMMANDER,
Ueberschall,Brazil Electro,CUTS,braz-#610,,DANCE EXCLUSIVE MEDLEY,
Ueberschall,Brazil Electro,HORNSAMPLES,big hit 1-#650,,DANCE EXCLUSIVE MEDLEY,
Ueberschall,Brazil Electro,HORNSAMPLES,cuba 1-#662,,ROCKIN' COMMANDER,
Ueberschall,Brazil Electro,INSTRUMENTS -> pianos -> pianos a,piano 107 -d-#737,Raised 3 semitones,PALTY PALTY,
Ueberschall,Brazil Electro,PERCLOOPS -> RIO BY NIGHT -> TAIKO MIX 125 bpm,TAIKO MIX 125-#926,,PALTY PALTY,
Ueberschall,Easy Listening,Track 03 -> TS 0:10,Brass Trumpet Vinyl,,PALTY PALTY,
Ueberschall,Easy Listening,Track 27 -> TS 0:05,Effect Hit,,PALTY PALTY,
Ueberschall,Easy Listening,Track 27 -> TS 0:20,Effect,,DANCE EXCLUSIVE MEDLEY,
Ueberschall,Easy Listening,Track 32 -> TS 0:00,Hit,,DANCE EXCLUSIVE MEDLEY,
Zero-G,Cuckooland Vol. 3 Asylum,Track 66 - Occupational Therapy -> TS 0:00,70’s Flute,,PALTY PALTY,
Zero-G,Datafile 2,Track 73 - Guitar Breaks -> TS 0:25,Break 6 (2 bars),,MONKEY SELECTOR,
Zero-G,Datafile 2,Track 96 - Cartoon speech (Male) -> TS 0:03,"""This is getting hot!""",,DANCE EXCLUSIVE MEDLEY,
Zero-G,Ethnic,Track 37 - ETHNIC TECHNO HOUSE -> TS 0:16,"Bass, congas groove 4 bars",,DANCE EXCLUSIVE MEDLEY,
Zero-G,Ethnic,Track 99 - ONE HIT SAMPLES -> TS 0:00,Descending Whistle,,DANCE EXCLUSIVE MEDLEY,
Zero-G,Ethnic,Track 99 - ONE HIT SAMPLES -> TS 0:00,Ascending Whistle,,DANCE EXCLUSIVE MEDLEY,
Zero-G,Ethnic 2,Track 45 - AFRICAN SECTION -> TS 0:00,Rhythm: Drums/shaker/bells/bugle 4 bars,,DANCE EXCLUSIVE MEDLEY,
Zero-G,Ethnic 2,Track 49 - LATIN AMERICAN SECTION -> TS 0:13,Rhythm: Bass / shaker / congas 2 bars,,PALTY PALTY,
Stuff to Find,,,,,,
Ueberschall,Big Beat,Track 90 - Single Drums -> TS N/A,cymbals,,DANCE EXCLUSIVE MEDLEY,
?,? (Sample Loop Library),,,Intro Guitar,MONKEY SELECTOR,
?,? (Sample Loop Library),,,Bass Loop,MAMA FROG,
?,? (Sample Loop Library),,,Short Organ FX Break,MAMA FROG,
?,? (Sample Loop Library),,,TB-303 Arp,MAMA FROG,
?,? (Sample Loop Library),,,"""WOO!""",MAMA FROG,
?,? (Sample Loop Library),,,Bossa Nova Toy Keyboard Phrase,MAMA FROG,
?,? (Sample Loop Library),,,Scratching FX Loop,"FREAK 2NITE, DANCE EXCLUSIVE MEDLEY",
?,? (Sample Loop Library),,,Beatboxing Intro Loop,ROCKIN' COMMANDER,
?,? (Sample Loop Library),,,Brass Melody Loops,ROCKIN' COMMANDER,
?,? (Sample Loop Library),,,Bass Loop,ROCKIN' COMMANDER,
?,? (Sample Loop Library),,,Percussion Loop w/Guiro,ROCKIN' COMMANDER,
?,? (Sample Loop Library),,,Intro Horn Sustain,DANCE EXCLUSIVE MEDLEY,
?,? (Sample Loop Library),,,Acoustic Guitar,DANCE EXCLUSIVE MEDLEY,
Unused Tracks,,,,,,
AMG,Diffusion Series: The Next Generation,160DB,010_D&B1,Upright Bass 3,VENDOR POP,
AMG,Diffusion Series: The Next Generation,VINCE,083_POP,,VENDOR POP,
