Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Roland,D-70,TONES,I1 29 SOFT TP,,Title Screen,
Roland,D-70,TONES,I2 5 SYNTH HARP,,"Title Screen, Choose a Door",
Roland,SOUND Canvas SC-55,Capital,007 Harpsichord,,"Visit Logo, Opening, In-Game Music 1, In-Game Music 3, Unknown Song",
Roland,SOUND Canvas SC-55,Capital,069 Oboe,,"In-Game Music 2, Choose a Door",
Roland,SOUND Canvas SC-55,Capital,074 Flute,,"Title Screen, In-Game Music 1, In-Game Music 2, In-Game Music 3, Choose a Door, Unknown Song",
Clock Tower (SFC),,"(Released: September 14, 1995)",,(Music by: Kouji Niikura),,
Roland,SOUND Canvas SC-88,SC-55 Map,048 000 Timpani,,"Don't Cry Jennifer, Kerosene, Death in the Elevator, The Nightmare is Finally Over...",
Roland,SOUND Canvas SC-88,SC-55 Map,127 002 Screaming,,"SFX, Don't Cry Jennifer, Death in the Elevator",
Roland,SOUND Canvas SC-88,SC-55 Map -> Drum Set,017 POWER,Gated SD,"Laura in the Bathtub, Don't Cry Jennifer, Kerosene, Death in the Elevator",
Roland,SOUND Canvas SC-88,SC-88 Map,121 006 Pick Scrape,,"Laura in the Bathtub, Don't Cry Jennifer, Death in the Elevator, The Nightmare is Finally Over...",
Sound Ideas,Sampler Library,0102-03-03,SYNTHESIZER,MINI MOOG BASS,"Don't Cry Jennifer, Kerosene, Death in the Elevator, The Nightmare is Finally Over...",
Sound Ideas,The General Series 6000,6018-20-06 ,"DOOR, WOOD",CLOSE,SFX,
Sound Ideas,The General Series 6000,6021-69-02,"WATER, DRIP",WATER DRIPPING INTO FULL TUB,SFX,
Sound Ideas,The General Series 6000,6038-52-03,"SQUEAK, WOOD",VARIOUS WOOD SQUEAKS,SFX,
Wedding Peach (SFC),,"(Released: September 29, 1995)",,"(Music by: Innerbrain, Noriko Yamamoto, Masafumi Ogata)",,
E-MU Systems,Proteus/1,Bank 0,003 BigCityBrass,From the SNES SDK,,
KORG,M1,PROG,06 Fretless,From the SNES SDK,,
KORG,M1,Waveform,91 Saw Wave + 93 25% Pulse,From the SNES SDK,,
Roland,SOUND Canvas SC-55,Capital,046 Pizzicato Str,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,076 Pan Flute,,,
Stuff to Find,,,,,,
E-MU Systems,Proteus/2,Bank 1,120 Glitter God,Bells - From the SNES SDK,,
WipEout,,"(Released: September 29, 1995)",,(Original music by: Tim Wright),,
EastWest,Dance/Industrial,Track 06 -> TS 0:07,118 Rhythm loop,2 bars - above w/ conga fill,Cardinal Dancer,
KORG,M1,PROG,17 Organ 2,,Trancevaal,
Zero-G,Datafile 1,Track 02 - Breakbeat Live -> TS 0:14,2 Bars,,Messij,
Zero-G,Datafile 1,Track 03 - Breakbeat Live -> TS 0:36,(Fill),,Messij,
Zero-G,Datafile 1,Track 18 - Vocal Ad-Lib (Female) -> TS 0:04,"""Ho-oh-oh-yeah""",,Messij,
Zero-G,Datafile 2,Track 01 - Breakbeat Live -> TS 0:11,2 Bars,,Tentative,
Zero-G,Datafile 2,Track 02 - Breakbeat Live -> TS 0:16,2 Bars,,Tentative,
Zero-G,Datafile 2,Track 04 - Breakbeat Live -> TS 0:19,1 Bar,,Messij,
Zero-G,Datafile 2,Track 10 - Breakbeat Live -> TS 0:35,2 Bars,,Messij,
Zero-G,Datafile 3,Track 01 - Breakbeat Live -> TS 0:40,1 Bar,,Cairodrome,
Zero-G,Datafile 3,Track 13 - Breakbeat Progd. -> TS 0:25,2 Bars (mad),,DOH-T,
Zero-G,Datafile 3,Track 45 - Oriental Vox -> TS 0:00,oriental vocal no. 1,,Cairodrome,
Zero-G,Datafile 3,Track 45 - Oriental Vox -> TS 0:09,vocal no. 2,,Cairodrome,
Zero-G,Datafile 3,Track 45 - Oriental Vox -> TS 0:22,drums + chant 1,,Cairodrome,
Zero-G,Datafile 3,Track 46 - Oriental Vox -> TS 0:00,vocal no. 6,,Cairodrome,
Zero-G,Datafile 3,Track 82 - Film atmospherics -> TS 0:27,electric noise atmos.,,DOH-T,
Zero-G,Datafile 3,Track 86 - Misc. vocals + FX -> TS 0:19,"""yeeaaah!""",,Cairodrome,
Stuff to Find,,,,,,
Roland,JD-800,,,,,
European Sega Saturn Release,,"(Released: March 29, 1996)",,(Music by: Rob Lord),,
Digidesign,SampleCell II CD-ROM Library #1,Guitars -> Metal Guitar,Metal Guitar 1,,Planet 9,
Roland,SOUND Canvas SC-88,SC-88 Map,121 006 Pick Scrape,,Poison,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,026 TR808/909,,Poison,
Roland,SR-JV80-06 Dance,XP-X,027 Squeeky 110,,Planet 9,
Roland,SR-JV80-06 Dance,XP-X,036 Superfly 120,,Planet 9,
Roland,SR-JV80-06 Dance,XP-X,141 Spooky,,Planet 9,
Roland,SR-JV80-06 Dance,XP-X,157 ScratchMenu 1,,Planet 9,Link
Roland,SR-JV80-06 Dance,XP-X,186 Vocamatic,,Planet 9,
Roland,SR-JV80-06 Dance,XP-X -> Waveform,216 Rewind,,Planet 9,
Shiroi Ring e: Twinkle Little Star,,"(Released: October 27, 1995)",,"(Music by: Hideyuki Sugai, Kenichi Tomizawa)",,
Roland,SOUND Canvas SC-55,Capital,003 Piano 3,,Ending,
Roland,SOUND Canvas SC-55,Capital,013 Marimba,,"Player Entry, Holiday",
Roland,SOUND Canvas SC-55,Capital,017 Organ 1,,Kick Gym,
Roland,SOUND Canvas SC-55,Capital,029 Muted Gt.,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,030 Overdrive Gt.,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,035 Picked Bs.,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,037 Slap Bs. 1,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,049 Strings,,Local Battle,
Roland,SOUND Canvas SC-55,Capital,056 OrchestraHit,,"Sambo Club, Battle Theme 1, Battle Theme 3",
Roland,SOUND Canvas SC-55,Capital,073 Piccolo,,Ending,
Roland,SOUND Canvas SC-55,Capital,101 Brightness,,Sambo Club,
Roland,SOUND Canvas SC-55,Capital,108 Koto,,Judo Hall,
Zenkoku Jūdan Ultra Shinri Game,,"(Released: November 10, 1995)",,(Music by: Harumi Fujita),,
Roland,D-70,PATCH -> A,A28 Calliopead,,"Title Screen, In-Game Music, Info Screen (Alternate), Unused Jingle 2",
Roland,D-70,PATCH -> A,A46 Ghosties,,"Title Screen, In-Game Music, Choose a Door, Staff Roll, Staff Roll (Alternate), Unused Jingle 1",
Roland,D-70,PATCH -> A,A47 Mondo Poly,,-Used in all tracks-,
Roland,D-70,PATCH -> A,A58 DLMoogBs 2,,"Title Screen, Info Screen, In-Game Music, Choose a Door, Staff Roll, Info Screen (Alternate), Staff Roll (Alternate)",
Roland,D-70,TONES,I1 27 STRINGS 1,Note C4,"Title Screen, Choose a Door",
Roland,SOUND Canvas SC-55,Capital,003 Piano 3,,Title Screen,
Roland,SOUND Canvas SC-55,Capital,015 Tubularbell,,Unused Jingle 2,
Roland,SOUND Canvas SC-55,Drum Set,001 STANDARD,"Kick, Snare, Clap, Tom, Cymbal","Title Screen, In-Game Music, Info Screen (Alternate), Staff Roll (Alternate)",
Doraemon 4: Nobita to Tsuki no Ōkoku,,"(Released: December 15, 1995)",,(Music by: Akira Ootaka),,
Roland,JV-880,Preset B,B49 Steel Drum,,,
Roland,SOUND Canvas SC-55,Capital,012 Vibraphone,,,
Roland,SOUND Canvas SC-55,Capital,013 Marimba,,,
Roland,SOUND Canvas SC-55,Capital,047 Harp,,,
Roland,SOUND Canvas SC-55,Capital,048 Timpani,,,
Roland,SOUND Canvas SC-55,Capital,053 Choir Aahs,,,
Roland,SOUND Canvas SC-55,Capital,101 Brightness,,,
3DO Game Guru,,"(Released: January 1, 1996)",,(Music by: InnerSect (AnalogX)),,
Sample: Yū Yū Hakusho (3DO),"In game dialogue (""Kudaran"")",,,,Song01 - Jadu (Guru Mix),
Sample: Yū Yū Hakusho (3DO),"In game dialogue (""Jao ensatsu-ken"")",,,,Song02 - Jadu (Distorto Mix),
KAWAI,XD-5,SINGLE,D13 Twin Tabla,,Song02 - Jadu (Distorto Mix),
KORG,03R/W,Programs,A55 EtherBells,from 4:07,Song03 - It can happen (Original Mix),
KORG,03R/W,Programs,A00 Ephemerals,,Song03 - It can happen (Original Mix),
Sample: This Land Is Mine (film),"Film dialogue (""Too much liberty"")",,,,Song08 - It Does Pay (unreleased mix?),
KAWAI,XD-5,SINGLE,A11 Loose Hat,,Song08 - It Does Pay (unreleased mix?),
Stuff to Find,,,,,,
KAWAI,XD-5,,,"Visible in studio tour, confirmed on artist's site",,
Alesis,D4,,,"Visible in studio tour, confirmed on artist's site",,
Peavey,Spectrum Bass,,,"Visible in studio tour, confirmed on artist's site",,
E-mu,Vintage Keys,,,"Visible in studio tour, confirmed on artist's site",,
Oberheim,Matrix 1000,,,"Visible in studio tour, confirmed on artist's site",,
Ensoniq,SD-1,,,"Visible in studio tour, confirmed on artist's site",,
KORG,M3r,,,"Visible in studio tour, confirmed on artist's site",,
Roland,U220,,,"Visible in studio tour, confirmed on artist's site",,
Battle Garegga,,,,(Music by: Manabu Namiki),,
Arcade,,(Released: February 1996),,,,
Roland,SR-JV80-06 Dance,XP-X,033 909Disco1 120,,,
Roland,SR-JV80-06 Dance,XP-X,057 Darkman 154,,Thrust and Thrash!,
Saturn,,(Released: 1998),,"(Music by: Ayako Saso, Manabu Namiki, Hayato Matsuo, Hitoshi Sakimoto, Shinji Hosoe, Takayuki Aihara, Kenichi Koyano)",,
AMG,Vince Clarke - Lucky Bastard,Partition A -> VINCE 1,SYSTEM100L,,Tunnel Vision (Stage 3),
AMG,Vince Clarke - Lucky Bastard,Partition A -> VINCE 1,SYSTEM100O,,Tunnel Vision (Stage 3),
Roland,JV-2080,PR-B,079 You and Luck,,"Underwater Rampart (Stage 2), Tunnel Vision (Stage 3), Marginal Consciousness (Stage 7)",
Roland,JV-2080,PR-B,093 Analog Lead,,"Tunnel Vision (Stage 3), Megalomaniac (Stage 6)",
Roland,JV-2080,PR-E,068 Sequalog,,Fly into the Leaden Sky (Stage 1),
Roland,JV-2080,PR-E,076 B'on d'moov! ,,Subversive Awareness (Sttage 5),
Roland,SR-JV80-04 Vintage Synth,XP-X,146 P5 Sync Lead,,Megalomaniac (Stage 6),
Roland,SR-JV80-06 Dance,XP-X,043 909 Swing,,Megalomaniac (Stage 6),
Roland,SR-JV80-06 Dance,XP-X,053 Justice 1  ,,Megalomaniac (Stage 6),
Roland,SR-JV80-06 Dance,XP-X,052 FastEuro 136,,Marginal Consciousness (Stage 7),
Roland,SR-JV80-06 Dance,XP-X,055 New Jack ,,Marginal Consciousness (Stage 7),
Roland,SR-JV80-06 Dance,XP-X,057 Darkman 154,,Marginal Consciousness (Stage 7),
Zero-G,Jungle Warfare,Programmed Loops,Rolling Break 02-162,,Thrust and Trash! (Boss~Surface),
War Gods,,(Released: August 1996),,(Music by: Vincent Pontarelli),,
Roland,JV-1080,,,Impact Hit,Anubis,
Zero-G,Ethnic 1 & 2,Partition C -> MALE VOICES1,MALE VOICE 1,"MALE VOX 1, MALE VOX 2",Voodoo,
Zero-G,Ethnic 1 & 2,Partition F -> ZITHERS,ZITHER 1,,Anubis (N64),
Zero-G,Ethnic 1 & 2,Partition H -> TIBET DRONES,TIBET VOICES,TIBETDRON1,Voodoo,
Zero-G,Ethnic 1 & 2,Partition H -> TIBET DRONES,NEPAL CHANT,,Voodoo,
Zero-G,Ethnic 1 & 2,Partition G -> EASTERNFLUTE,FLUTE 1-5,"EASTFLUTE 1, EASTFLUTE 4",Anubis,
Garfield: Caught in the Act,,,,"(Music by: Dwight Stone, Jeffrey Glenn Tveraas, Tristan des Prés)",,
Windows,,(Released: March 1996),,,,
Roland,SOUND Canvas SC-55,Capital,013 Marimba,,The Curse Of Cleofatra,
Roland,SOUND Canvas SC-55,Capital,018 Organ 2,,The Revenge Of Orangebeard (Part 1),
Roland,SOUND Canvas SC-55,Capital,019 Organ 3,,"Title Theme, The Curse Of Cleofatra",
Roland,SOUND Canvas SC-55,Capital,040 Synth Bass 2,,Alien Landscape,
Roland,SOUND Canvas SC-55,Capital,046 Pizzicato Str,,"Alien Landscape, Season Finale (Final Boss)",
Roland,SOUND Canvas SC-55,Capital,084 Chiffer Lead,,Season Finale (Final Boss),
Roland,SOUND Canvas SC-55,Capital,089 Fantasia,,"The Revenge Of Orangebeard (Part 1), Alien Landscape",
Roland,SOUND Canvas SC-55,Capital,092 Space Voice,,Season Finale (Final Boss),
Roland,SOUND Canvas SC-55,Drum Set,001 STANDARD,,"The Curse Of Cleofatra, Bonus Round, Season Finale (Final Boss)",
Zero-G,Ethnic 1 & 2,Partition C -> MALE VOICES1,MALE VOICE 1,"MALE VOX 1, 2 & 6","Cave Cat 3,000,000 B.C. (Part 1)",
Zero-G,Ethnic 1 & 2,Partition D -> MALE VOICES3,MALE VOICE 3,MALE VOX 10,"Cave Cat 3,000,000 B.C. (Part 1)",
Stuff to Find,,,,,,
Roland,L-CD702 Orchestral Family Vol. 2,,Cup Mute,,Title Theme,
Roland,L-CDP-04 Orchestral Winds,,Flute riff,,Catsablanca,
?,?,,"Opening Pad, Guitar Lead, Organ",,Alien Landscape,
?,?,,Percussion,,"Cave Cat 3,000,000 B.C. (Part 2)",
Captain Quazar,,"(Released: February 16, 1996)",,(Music by: Burke Trieschmann),,
AMG & Hit Music,Art of Sampling,Track 02 - A Few of The Classics -> TS 0:22,The 'Ah Her Ah',,,
Best Service,Classical Choir,"Track 11 - bass to soprano, unisono -> TS 0:20","""ahh"" A1",,,
KORG,WAVESTATION SR,PERFORMANCES -> ROM7,0 Toto'ly 6/8,,,
Virtual Casino (SEGA Saturn),,"(Released: March 15, 1996)",,,,
AMG,REMIX! II - First Among Sequels,Track 7 - 123 bpm -> Sample 1,Tuff Electro,,Track 26,
AMG,REMIX! II - First Among Sequels,Track 34 - 109-110 bpm -> Sample 3,Plumbing Predicament - 109,,Track 06,Demo
AMG,REMIX! II - First Among Sequels,Track 32 - 104-108 bpm -> Sample 4,Meter Maid - 108,,Track 23,Demo
AMG,REMIX! II - First Among Sequels,Track 51 - Vox Sung/Chanted -> Sample 1,Female Aaah Echo,,Track 26,Demo
Magical Drop 2,,"(Released: March 21, 1996)",,"(Music by: Hiroaki Yoshida, Masaaki Iwasaki, Shogo Sakai)",,
Roland,SOUND Canvas SC-88,SC-88 Map,048 000 Timpani,,The World's Theme,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,017 POWER,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,049 ORCHESTRA,,-Used throughout the soundtrack-,
ごきんじょ冒険隊 (Gokinjo Boukentai),,"(Released: May 24, 1996)",,(Music by: Akihiko Mori),,
KORG,X5,PROG -> Bank A,A17 Velo Flute,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank A,A41 M1 Piano,"Medium piano, low piano",-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank B,B69 ProducrKit,"Kicks, Snare, Hi-hat",-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G13 Marimba,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G15 Tubular,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G24 Tango,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G27 Jazz Guitar,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G34 Deep Bass,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G41 Violin,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G43 Cello,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G49 Marcato,High and low strings,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G53 Choir,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G59 Tuba,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G67 Tenor Sax,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G69 Sweet Oboe,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G72 Clarinet,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G75 Recorder,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G115 SteelDrums,,-Used throughout the soundtrack-,
KORG,X5,PROG -> Bank GM,G129 GM Kit,"Claps, clave, timbale",-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,030 Overdrive Gt,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,047 Harp,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,048 Timpani,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Drum Set,049 ORCHESTRA,"Orchestral snare, tambourine, bongo, cuica",-Used throughout the soundtrack-,
SimCity Jr.,,"(Released: July 26, 1996)",,(Music by: Kennosuke Suemura),,
AKAI,S1100,SL1037 BRASS SECTION #2,S BRASS1,S BRASS C4-L,"Title screen theme/BGM 1, Stats Screen",
KORG,M1,PROG,06 Fretless,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,PROG,12 Trumpet,,,
Roland,D-550,Bank 2,I-22 Bass Marimba,Part of the SNES SDK,,
Roland,SOUND Canvas SC-55,Capital,011 Music Box,,"Birds-eye View/Action paused, Stats Screen",
Roland,SOUND Canvas SC-55,Capital,058 Trombone,,BGM 3,
Roland,SOUND Canvas SC-55,Capital,101 Brightness,,BGM 2,
Roland,U-220,Patch,P-01: Acoust Piano [001],,,
Roland,U-220,Patch,P-17: Strings [017],,,
Overblood,,"(Released: August 2, 1996)",,(Music by: Hiroaki Iwatani),,
Live Recording: Ikuo Nagaishi,Trombone,,,Credited,"Monster, Human Clone",
Live Recording: Hideki Hirokami,Trumpet,,,Credited,"Monster, Human Clone",
KORG,01/W,COMBI -> Bank B,B99 HorrorShow,,"Drain, ARNA Virus",
KORG,01/W,PROG -> Bank A,A10 GhostRyder,,Drain,
KORG,01/W,PROG -> Bank A,A14 Alan's Run,,Last Fight,
KORG,01/W,PROG -> Bank A,A39 Mr. Gong,,Recollection,
KORG,01/W,PROG -> Bank A,A40 FreeFlight,,Computer Room,
KORG,01/W,PROG -> Bank B,B37 Choir,,"Last Fight, (Track 7 Original Raz)",
KORG,01/W,PROG -> Bank B,B82 Muted Bone,,Pipo,
Stuff to Find,,,,,,
KORG,01/W,,,,~Used Throughout The Soundtrack~,
KORG,01/W,,,Drums ,Track 7 (Original Raz),
Soukyugurentai/Terra Diver,,"(Released: September, 1996)",,(Music by Hitoshi Sakimoto),,
Roland,JV-1080,PR-A,125 Power Trip,,"Personal Choice (Ship select), Arctic Oil Field Base",
Roland,JV-1080,PR-B,030 Super Jup Bs,,"Above Ota City, Asteroid Field",
Roland,JV-1080,Waveforms -> Internal B,050 Metal Wind,,Terra Diver (Opening),
Roland,JV-1080,Waveforms -> Internal B,120 Open Triangl,,Terra Diver (Opening),
Roland,SR-JV80-02 Orchestral,XP-X,033 Euro Stings,,Great Hurricane Donryu [BOSS 3],
Roland,SR-JV80-02 Orchestral,XP-X,160 McArthur Brs,,Terra Diver (Opening),
Roland,SR-JV80-04 Vintage Synths,XP-X,057 Rock Sync,,The Unfathomable Volume,
Roland,SR-JV80-04 Vintage Synths,XP-X,029 OB Stab Brs,,Terra Diver (Opening),
Roland,SR-JV80-04 Vintage Synths,XP-X,207 Synthacon,,Terra Diver (Opening),
Roland,SR-JV80-06 Dance,XP-X,027 Squeeky,,"Arctic Oil Field Base, Pheonix Revolution",
Roland,SR-JV80-06 Dance,XP-X,028 Swinging,,Personal Choice (Ship select),
Roland,SR-JV80-06 Dance,XP-X,021 Danger,,Above Ota City,
Roland,SR-JV80-06 Dance,XP-X,041 Jungle2,,Terra Diver (Opening),
Roland,SR-JV80-06 Dance,XP-X,053 Justice 1,,"Orbiting Sattilite, The Unfathomable Volume",
Roland,SR-JV80-06 Dance,XP-X,057 Darkman,,Asteroid Field,
Roland,SR-JV80-08 Keyboards of the 60's & 70's ,XP-X,237 FatTronChoir,,"Orbiting Sattilite, Asteroid Field",
Stuff to Find,,,,,,
Roland,SR-JV80-01 Pop,,,,,
Die Hard Trilogy,,"(Released: September 18, 1996)",,(Music by: Stephen Root),,
Zero-G,Datafile 1,Track 57,Timestamp 0:37,"""Ohh""",Harlem,
Zero-G,Datafile 1,Track 76,Timestamp 0:15,"""Here we go again""",Harlem,
Zero-G,Funk Guitar,,Funkin Heavy',,Harlem,
Cruis'n World (Nintendo 64),,"(Released: June 25, 1998)",,"(Music by: Vincent Pontarelli, Steve Duckworth)",,
Best Service,Voice Spectral,Track 76 - Volks -> TS 0:00,prayer 1,,Cairo Cruis'n,
Roland,JV-1080,Rhythm Set -> PR-B,001 PowerDrumSet,,Cairo Cruis'n,
Roland,SR-JV80-06 Dance,XP-X -> Waveform,135 Yeah-Yeah,,Schifter,
Roland,SR-JV80-06 Dance,XP-X -> Waveform,137 Whooooooooo,,Schifter,
Roland,SR-JV80-06 Dance,XP-X -> Waveform,138 Aaaaaaaaaa,,Schifter,
Sounds Good,Methods of Mayhem,Track 03 - Analoops 2 -> Sample 4,ANALOOP 12A 140 C S,,Schifter,
Sounds Good,Methods of Mayhem,Track 03 - Analoops 2 -> Sample 5,ANALOOP 12B 140 C S,,Schifter,
Sounds Good,Methods of Mayhem,Track 03 - Analoops 2 -> Sample 8,ANALOOP 15A 140 C M,,Schifter,
Sounds Good,Methods of Mayhem,Track 17 - DrumbBeats 5 -> Sample 6,BEAT 44 140 S,,Schifter,
Sounds Good,Methods of Mayhem,Track 17 - DrumbBeats 5 -> Sample 7,BEAT 45A 140 S,,Schifter,
Sounds Good,Methods of Mayhem,Track 17 - DrumbBeats 5 -> Sample 10,BEAT 47 140 S,,Schifter,
Sounds Good,Methods of Mayhem,Track 33 - Grind Control 3 -> Sample 11,RIFF 32A 140 C M,,Schifter,
Stuff to Find,,,,,,
Roland,JV-1080,,,Shakuhachi,Asia Minor,
Roland,JV-1080,,,Steel Drums,Islander,
Roland,JV-1080,,,Drums,"Asia Minor, The Chase",
Roland,SR-JV80-06 Dance,,,Record Scratches,Choose your car,
?,?,,,"""Yeah yeah!""",Schifter,
Vatlva,,"(Released: December 6, 1996)",,"(Music by: Motohiro Kawashima, Yuzo Koshiro)",,
Stuff to Find,,,,,,
Best Service,Voice Spectral,,,,Buggy,
Clock Tower (NA) / Clock Tower 2 (JP),,"(Released: December 13, 1996)",,(Music by: Kouji Niikura),,
AKAI,CD3000 Sound Library,Partition B -> STRING SEC#1,STR SEC D4,,,
Best Service,Peter Siedlaczek's Classical Choir,Partiton A -> AHH,"AHH #D1, AHH #D4",,,
e-LAB,X-Static Goldmine 1,Partition B -> Track 16,16 LOP+B.LOP (1603R LOP133),,,
e-LAB,X-Static Goldmine 1,Partition D -> Track 52,5207L INST 7 (5207L INTENS) ,,,
e-LAB,X-Static Goldmine 1,Partition G -> Track 79,79 R8-PRC (7930L R8-PRC),,,
e-LAB,X-Static Goldmine 1,Partition H -> Track 86,8604 HSE-BD (8608L HSE-BD),,,
e-LAB,X-Static Goldmine 1,Partition H -> Track 86,8602 HSE-BD (8623R HSE-BD),,,
Roland,SR-JV80-04 Vintage Synth,XP-X,192 Woofer Bass,,,
Roland,SOUND Canvas SC-88,SC-88 Map,005 026 MellowRhodes,,,
Roland,SOUND Canvas SC-88,SC-88 Map,010 000 Glockenspiel,,,
Roland,SOUND Canvas SC-88,SC-88 Map,013 000 Marimba,,,
Roland,SOUND Canvas SC-88,SC-88 Map,015 000 Tubular-bell,,,
Roland,SOUND Canvas SC-88,SC-88 Map,020 000 Church Org.1,Attack cut off,,
Roland,SOUND Canvas SC-88,SC-88 Map,036 000 Fretless Bs.,,,
Roland,SOUND Canvas SC-88,SC-88 Map,039 000 Synth Bass 1,,,
Roland,SOUND Canvas SC-88,SC-88 Map,051 001 OB Strings,,,
Roland,SOUND Canvas SC-88,SC-88 Map,053 000 Choir Aahs,,Unused,
Roland,SOUND Canvas SC-88,SC-88 Map,057 000 Trumpet,,,
Roland,SOUND Canvas SC-88,SC-88 Map,075 000 Recorder,,,
Roland,SOUND Canvas SC-88,SC-88 Map,081 008 Sine Wave,Modulation set to 64,Unused,
Roland,SOUND Canvas SC-88,SC-88 Map,120 001 Reverse Cym2,,,
Roland,SOUND Canvas SC-88,SC-88 Map,128 003 Explosion,,,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,049 ORCHESTRA,"Concert Cymbal1, Tambourine",,
Roland,SOUND Canvas SC-88,SC-88 Map -> Drum Set,050 ETHNIC,"Timbales High, Udo Long, Udo Slap",,
Sound Ideas,The General Series 6000,6018-93-02,"HORROR, DRONE",,,
Sound Ideas,The General Series 6000,6040-60-01,"SWORD, FIGHT",TWO PEOPLE FIGHTING,SFX,
Obsidian,,"(Released: January 10, 1997)",,"(Music by: Thomas Dolby, Blake Leyh, Kim Cascone, Paul Sebastian)",,
Sample: Thomas Dolby,Moonbase,,Timestamp 0:37,,Atlas Theme,
Milandra,,"(Released: January 31, 1997)",,(Music by: Takane Okubo),,
AKAI,S1000,SL1085 ORCHESTRA #2,ORCHESTRA 1,ORCH 1-C4,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,004 Honky-tonk,,,
Roland,SOUND Canvas SC-55,Capital,036 Fretless Bs.,,,
Roland,SOUND Canvas SC-55,Capital,038 Slap Bs. 2,,,
Roland,SOUND Canvas SC-55,Capital,048 Timpani,,,
Roland,SOUND Canvas SC-55,Capital,049 Strings,,,
Roland,SOUND Canvas SC-55,Capital,055 SynVox,,35 F,
Roland,SOUND Canvas SC-55,Capital,061 French Horn,,,
Roland,SOUND Canvas SC-55,Capital,072 Clarinet,,,
Roland,SOUND Canvas SC-55,Drum Set,017 POWER,,,
Pikiinya!,,"(Released: January 31, 1997)",,"(Music by: Satoshi Kadokura, Katsuhiro Hatano, Cube, Tomohiro Endo, Hiroshi Iizuka, Hiroo Tengenji)",,
Live Recording: Maki Yagita,Voices,,,,SFX,
KORG,M1,PROG,08 Pan Flute,,"How to Play, Endless, Death Match of Andes, Win, Ending, Player Data",
KORG,M1,Waveform,89 SquareWave,From the SNES SDK,,
KORG,M1,Waveform,99 DWGS Sine,From the SNES SDK,,
Roland ,SOUND Canvas SC-88,SC-55 Map,011 000 Music Box,,Opening,
Roland ,SOUND Canvas SC-88,SC-55 Map,019 000 Organ 3,Attack cut off,"Opening, Death Match of Andes, Final Battle, Ending, Player Data",
Roland ,SOUND Canvas SC-88,SC-55 Map,025 000 Nylon Gt.,,"Win, Versus Survival, Player Data",
Roland ,SOUND Canvas SC-88,SC-55 Map,033 000 Acoustic Bs,,"Endless, Player Data",
Roland ,SOUND Canvas SC-88,SC-55 Map,035 000 Picked Bass,,Final Battle,
Roland ,SOUND Canvas SC-88,SC-55 Map,039 000 Syn.Bass 1,,"Opening, Stage Start, Endurance Race, Death Match of Andes, Ending, Versus Survival",
