Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Toontrack,EZdrummer,Pop/Rock,Basic,,"Bramble Blast, Ocarina of Time Medley, Lip's Theme (Panel de Pon)",
Ueberschall,Drum & Bass Flash Trackz,Partition C -> #20 170 BPM,20 DR  170,,Flat Zone 2,
Ueberschall,Drum & Bass Flash Trackz,Partition C -> #21 160 BPM,21 CHORDS,,Flat Zone 2,
UVI,PlugSound Pro (01-Keyboards),01-Acoustic Pianos > 01-Grand Piano,Acoustic Grand Piano,,"Obstacle Course (Spring / Summer), Title / Ending (Super Mario World), Hidden Mountain & Forest",
UVI,PlugSound Pro (04-Synths and co),03-Tines-Bells,Bell Little,,Obstacle Course (Spring / Summer),
UVI,PlugSound Pro (05-General MIDI),02-Pitched Percussions,09-Celesta,,Title / Ending (Super Mario World),
Yamaha,MOTIF ES7,PRE1,001 Ap:Full Grand,,Lip's Theme (Panel de Pon),
Yamaha,MOTIF ES7,PRE2,084 Ba:Groovin'Bs,,Ending (Yoshi's Story),
Yamaha,MOTIF ES7,GM,079 Rp:Whistle,,Ending (Yoshi's Story),
Yamaha,MOTIF ES7,DRM -> PRE,001 Dr:Hyper Std,,Ending (Yoshi's Story),
Yamaha,MOTIF-RACK ES,PRE1,001 Ap:Full Grand,,"Trophy Gallery, Step: The Plain, Credits, Great Temple / Temple, Route 209, Town Hall and Tom Nook's Store",
Yamaha,MOTIF-RACK ES,PRE1,023 Kb.CP80&EP,,MOTHER 3 Love Theme,
Yamaha,MOTIF-RACK ES,PRE1,105 Or:Sunday,,"Boss Battle Song 2, Luigi's Mansion Theme, Title (The Legend of Zelda)",
Yamaha,MOTIF-RACK ES,PRE2,022 Gt:Spanish,,"Battlefield Ver. 2, Trophy Gallery, Main Theme (New Super Mario Bros.), Town Hall and Tom Nook's Store",
Yamaha,MOTIF-RACK ES,PRE2,026 Gt:Mute&Slide,,Great Temple / Temple,
Yamaha,MOTIF-RACK ES,PRE2,031 Gt:12Strings,,Road to Viridian City (From Pallet Town / Pewter City),
Yamaha,MOTIF-RACK ES,PRE2,036 Gt:CleanEl&Ac,might be wrong for Great Temple / Temple,"Great Temple / Temple, Road to Viridian City (From Pallet Town / Pewter City)",
Yamaha,MOTIF-RACK ES,PRE2,040 Gt:2CoilAmp1,,Road to Viridian City (From Pallet Town / Pewter City),
Yamaha,MOTIF-RACK ES,PRE2,083 Ba:Upright,,Wildlands,
Yamaha,MOTIF-RACK ES,PRE2,087 Ba:FingerPBs,,Great Temple / Temple,
Yamaha,MOTIF-RACK ES,PRE2,124 St:Cello 2,,Title (The Legend of Zelda),
Yamaha,MOTIF-RACK ES,PRE3,012 St:MediumEns,,Battlefield Ver. 2,
Yamaha,MOTIF-RACK ES,PRE3,015 St:Hard Bow,,Boss Battle,
Yamaha,MOTIF-RACK ES,PRE3,028 Gt:BeautyHarp,,Underwater Theme (Super Mario Bros.),
Yamaha,MOTIF-RACK ES,PRE3,029 Gt:StereoHarp,,"Results Display Screen, Step: The Cave",
Yamaha,MOTIF-RACK ES,PRE3,031 St:PizzSect,,"Stage Builder, Mii Channel",
Yamaha,MOTIF-RACK ES,PRE3,032 St:Oct Pizz,,Stage Builder,
Yamaha,MOTIF-RACK ES,PRE3,054 Br:TrpRomantc,,Boss Battle,
Yamaha,MOTIF-RACK ES,PRE3,079 Br:Fanfare,,Credits,
Yamaha,MOTIF-RACK ES,PRE3,097 Br:ObStuff,,Underworld,
Yamaha,MOTIF-RACK ES,PRE3,118 Rp:SmoothOboe,,Stage Builder,
Yamaha,MOTIF-RACK ES,PRE3,120 Rp:Clarinet 1,,"Stage Builder, Target Smash!!, Clu Clu Land",
Yamaha,MOTIF-RACK ES,PRE3,124 Rp:SweetFlute,,"Menu 2, Battlefield Ver. 2, Boss Battle, Target Smash!!, Trophy Gallery, Stage Builder,  Step: The Cave, Credits, Title Theme (The Legend of Zelda)",
Yamaha,MOTIF-RACK ES,PRE3,017 Rp:Kawala,,Battlefield Ver. 2,
Yamaha,MOTIF-RACK ES,PRE4,038 Pd:ChurchOohs,,Step: The Plain,
Yamaha,MOTIF-RACK ES,PRE4,043 Pd:Nativity,,Credits,
Yamaha,MOTIF-RACK ES,PRE4,052 Pd:Paradies,,"Step: The Plain, Road to Viridian City (From Pallet Town / Pewter City), Mario Bros.",
Yamaha,MOTIF-RACK ES,PRE4,059 Pd:Analog,,Coin Launcher,
Yamaha,MOTIF-RACK ES,PRE4,069 Pd:Dark Light,,Coin Launcher,
Yamaha,MOTIF-RACK ES,PRE5,016 Ba:RnBass,,King K. Rool / Ship Deck 2,
Yamaha,MOTIF-RACK ES,PRE5,087 Me:Orch Hits,,Boss Battle,
Yamaha,MOTIF-RACK ES,PRE6,043 Ba:Deep Point,adjusted Decay and Cutoff,Great Temple / Temple,
Yamaha,MOTIF-RACK ES,GM,004 Ap:Honkytonk,,PictoChat,
Yamaha,MOTIF-RACK ES,GM,010 Cp:Glocken,,Mii Channel,
Yamaha,MOTIF-RACK ES,GM,013 Cp:Marimba,,Main Theme (New Super Mario Bros.),
Yamaha,MOTIF-RACK ES,GM,014 Cp:Xylophone,,"Target Smash!!, Ground Theme 2 (Super Mario Bros.), You Call This a Utopia?!",
Yamaha,MOTIF-RACK ES,GM,022 Kb:Accordion,,Wildlands,
Yamaha,MOTIF-RACK ES,GM,036 Ba:Fretless,,Battlefield Ver. 2,
Yamaha,MOTIF-RACK ES,GM,037 Ba:SimpleSlap,,Fire Emblem (Melee),
Yamaha,MOTIF-RACK ES,GM,041 St:Violin 3,,"Title (The Legend of Zelda), Mii Channel",
Yamaha,MOTIF-RACK ES,GM,048 Cp:Tmpni+Cym,,"Classic: Results Screen, Home-Run Contest, Stage Builder, Target Smash!!, Step: The Cave, Credits, Wild Pokémon Battle! (Ruby / Sapphire), Porky's Theme",
Yamaha,MOTIF-RACK ES,GM,055 Pd:Syn Voice,,Opening (Super Smash Bros. Melee),
Yamaha,MOTIF-RACK ES,GM,066 Rp:Alto Sax,,Main Theme (New Super Mario Bros.),
Yamaha,MOTIF-RACK ES,GM,067 Rp:TenorSax 2,,Main Theme (New Super Mario Bros.),
Yamaha,MOTIF-RACK ES,GM,080 Rp:Ocarina,,Menu 2,
Yamaha,MOTIF-RACK ES,GM,120 Se:Rev Cymbal,,Step: The Cave,
Yamaha,MOTIF-RACK ES,DRM -> PRE,001 Dr:Hyper Std,,"Credits, Main Theme (New Super Mario Bros.), Porky's Theme, Underworld",
Yamaha,MOTIF-RACK ES,DRM -> PRE,002 Dr:DryStandrd,,"Tournament Registration, Sticker Album / Album / Chronicle, Stage Builder, Great Temple / Temple",
Yamaha,MOTIF-RACK ES,DRM -> PRE,003 Dr:NewRock,,"Step: The Cave, Boss Battle Song 2",
Yamaha,MOTIF-RACK ES,DRM -> PRE,004 Dr:RockSt1,,"King K. Rool / Ship Deck 2, Great Temple / Temple, Road to Viridian City (From Pallet Town / Pewter City), Mario Bros., Title (3D Hot Rally)",
Yamaha,MOTIF-RACK ES,DRM -> PRE,005 Dr:RockSt2,,"Boss Theme Medley, You Call This a Utopia?!",
Yamaha,MOTIF-RACK ES,DRM -> PRE,006 Dr:RockMono1,,Boss Theme Medley,
Yamaha,MOTIF-RACK ES,DRM -> PRE,008 Dr:Hip Hop1,,You Call This a Utopia?!,
Yamaha,MOTIF-RACK ES,DRM -> PRE,018 Dr:T9HipKit1,,Underground Theme (Super Mario Bros.),
Yamaha,MOTIF-RACK ES,DRM -> PRE,023 Dr:AnalogT9,,Mario Bros.,
Yamaha,MOTIF-RACK ES,DRM -> PRE,024 Dr:AnalogT8,,"Coin Launcher, PictoChat, Underworld, MOTHER 3 Love Theme",
Yamaha,MOTIF-RACK ES,DRM -> PRE,038 Dr:Jazz Kit,,Trophy Gallery,
Yamaha,S90,PRE1,034 Kb:WurliAmped,,Title (Animal Crossing),
Yamaha,S90,GM,007 Kb:Harpsicord,,The Roost,
Yamaha,S90,GM,009 Cp:Celeste,,Title (Animal Crossing),
Yamaha,S90,GM,013 Cp:Marimba,,Title (Animal Crossing),
Yamaha,S90,GM,022 Kb:Accordion,,Title (Animal Crossing),
Yamaha,S90,GM,026 Gt:Steel,,Title (Animal Crossing),
Yamaha,S90,GM,071 Rp:Bassoon,,Title (Animal Crossing),
Yamaha,S90,GM,079 Rp:Whistle,,Title (Animal Crossing),
Yamaha,S90,DRM,R&B Kit2,,Title (Animal Crossing),
Zero-G,Voices of Africa,"Track 06 - Short Chants, Shouts & FX -> TS 0:00",Haba,,Jungle Level Ver. 2,
Zero-G,Voices of Africa,"Track 06 - Short Chants, Shouts & FX",Ha-oo,,Jungle Level Ver. 2,
Zero-G,Voices of Africa,"Track 06 - Short Chants, Shouts & FX",Aha,,Jungle Level Ver. 2,
Zero-G,Voices of Africa,"Track 06 - Short Chants, Shouts & FX","Á, Á",,Jungle Level Ver. 2,
Stuff to Find,,,,,,
AMG,Kick-Ass Brass!,,,,"Stage Builder, Step: The Plain, Main Theme (New Super Mario Bros.), Underwater Theme (Super Mario Bros.), Yoshi's Island, Meta Knight's Revenge, Route 209, Ashley's Song, Underworld, Clu Clu Land",
Apple,ES1,,,,Final Destination,
Apple,ES2,,,,Final Destination,
Apple,ES2,,,,Donkey Kong,
Apple,ES2,Atmospheres,Alien Discovery,,Underworld,
Apple,EVB3,,,,"Final Destination, Credits, Main Theme (New Super Mario Bros.), King K. Rool / Ship Deck 2, MOTHER 3 Love Theme, Mona Pizza's Song",
Apple,Logic Pro 8,10 World -> 01 African,African Marimba,,"Jungle Level, Stage Clear / Title (Pikmin)",
Apple,Logic Pro 8,,Sunburst Power Chords,Amped,Final Destination,
Apple,Logic Pro 8,,Congas,Possibly Stylus RMX,Theme of Tara,
Apple,Logic Pro 8,,,,Bramble Blast,
Apple,Logic Pro 8,,,,Mute City,
EastWest,? (Stormdrum or Stormdrum Loops),,,,"Step: Subspace, Final Destination",
EastWest,Colossus,,Bass,,Final Destination,
EastWest,Gypsy,,,,Tetris: Type B,
EastWest,Stormdrum ,,Thunder Ensemble? Possibly custom,"""Boss Fight 2 and FD have a common secret",Final Destination,
EastWest,Symphonic Choirs,,Aah Choirs,,Final Destination,
EastWest,Symphonic Choirs,,Basses,Word Builder,Final Destination,
EastWest,Symphonic Orchestra,Brass -> 6 French Horns -> Keyswitch,6FH KS Master,,Tetris: Type A,
EastWest,Symphonic Orchestra,,,,Hidden Mountain & Forest,
EastWest,Symphonic Orchestra,,,,Step: Subspace,
EastWest,Symphonic Orchestra,,,,Hidden Mountain & Forest,
EDIROL,STUDIO Canvas SD-90,,,,"Ice Climber, Clu Clu Land, Shaberu! DS Cooking Navi",
E-MU Systems,Proteus 2000,,,,"Bramble Blast, Ocarina of Time Medley",
Kirk Hunter,Symphony Orchestra Emerald,,,,Boss Battle Song 1,
KORG,CX-3,,,,"Airship Theme (Super Mario Bros. 3), Mario Tennis / Mario Golf, Jungle Level Ver. 2, Gourmet Race, Victory Road, Battle Scene / Final Boss (Golden Sun)",
KORG,M1 Legacy Collection,,,"Same tone, but it doesn't match",Underground Theme (Super Mario Land),
KORG,SG-Rack,,,Acoustic Piano,"Yoshi's Island, Luigi Circuit",
KORG,TRITON-Rack,,Drums,,Flat Zone 2,
KORG,TRITON STUDIO,,,,Meta Knight's Revenge,
Miroslav Vitous,Solo Instruments II 2.0,Solo Inst. II -> 002 Flute,Flute,Unsure,Vs. Marx,
Miroslav Vitous,Woodwind and Brass Ensembles 2.0,Tps,Tps Port 1,,Vs. Marx,
Miroslav Vitous,Woodwind and Brass Ensembles 2.0,Tps,Tps X,Maybe? Possibly layered,Vs. Marx,
Native Instruments,Bandstand,,,,Wild Pokémon Battle! (Diamond / Pearl),
ProjectSam,SAM Horns,SAM Horns 1. Main (far),SAM H KEY - Basic A (f),,"Vs. Marx, Theme of Samus Aran, Space Warrior",
ProjectSAM,SAM Tronbones,SAM Trombone 3. Main (far),Sam T Key - Basic A (f),,"Theme of Samus Aran, Space Warrior",
Roland,Fantom-XR,,Muted / Funk Guitar,,MOTHER 3 Love Theme,
Roland,Fantom-XR,,Violin / Staccato Strings,,Unfounded Revenge / Smashing Song of Praise,
Roland,SOUND Canvas SC-8850,SC-88Pro Map,,,"Skyworld, Title (Kid Icarus)",
Roland,SOUND Canvas SC-8850,,,,"Bramble Blast, Ocarina of Time Medley",
Roland,SRX-06 Complete Orchestra,,Choirs,,Great Temple / Temple,
Roland,XV-5080,,,,"Bramble Blast, Ocarina of Time Medley",
Roland,?,,Electric Piano,,Mii Channel,
Sonic Implants,Symphonic Strings Collection,07 Ensemble I -> Ensemble Legato,Ensemble Legato,,World Map (Pikmin 2),
Sonic Implants,Symphonic Strings Collection,07 Ensemble II -> Ensemble Pizzicato,Ensemble Pizzicato MW>Snap,,World Map (Pikmin 2),
Sonic Implants,Symphonic Strings Collection,07 Ensemble II -> Ensemble Tremolo,Ensemble Tremolo Ordinaire R,,World Map (Pikmin 2),
Spectrasonics,Stylus RMX,Classic Stylus -> Congas,?,,Obstacle Course,
Spectrasonics,Stylus RMX,Classic Stylus -> Shakers,?,,Wildlands,
Spectrasonics,Stylus RMX,Classic Stylus -> Triangle,?,,Battlefield Ver. 2,
Spectrasonics,Stylus RMX,RMX Grooves -> ?,?,,World Map (Pikmin 2),
Spectrasonics,Trilogy,,,Said to have been used,"Mike's Song, Shin Onigashima, Tetris: Type B, Lip's Theme (Panel de Pon), Marionation Gear",
Toontrack,EZdrummer,,,,Lip's Theme (Panel de Pon),
Vengeance Sound,?,,,,Opening - Donkey Kong,
Vienna Symphonic Library,Special Edition Vol. 1,,,Trumpet Ensemble,Theme of Tara,
Vienna Symphonic Library,Special Edition Vol. 1,,,Trombone Ensemble,Theme of Tara,
Vienna Symphonic Library,Special Edition Vol. 1,,,Cello Ensemble staccato,Theme of Tara,
Vienna Symphonic Library,Special Edition Vol. 1,MATRIX -> 32 Mallets,05S Glockenspiel,could also just be KFL instead,"Shadow Dragon Medley, World Map (Pikmin 2)",
Yamaha,MOTIF-RACK ,,Violin,,"Bramble Blast, Ocarina of Time Medley",
Yamaha,MOTIF-RACK ES,PRE1,088 Cp:J-Pop,,Sticker Album / Album / Chronicle,
Yamaha,MOTIF-RACK ES,,Harp,,Battlefield,
Yamaha,MOTIF-RACK ES,,Synth FX,,"Step: The Cave, Boss Battle Song 2",
Yamaha,MOTIF-RACK ES,,Drums,,Mii Channel,
Yamaha,MOTIF-RACK ES,,Drums,,Snowman,
Yamaha,MOTIF-RACK ES,,Rock Drums,,"Meta Knight Victory Screen, Jungle Level",
Yamaha,MOTIF-RACK ES,,,Snare is in Halion Sonic FX Snares,All-Star Rest Area,
Yamaha,MOTIF-RACK ES,,Drums,,Online Practice Stage,
Yamaha,S80,Drum Voice,001 Rock Kit,Congas,Ground Theme (Super Mario Bros.),
Yamaha,S90,,Clavinet,,Title (Animal Crossing),
Yamaha,?,,Steel Guitar,,World Map (Pikmin 2),
Zero-G,Flamenco Sounds,Male Cantaor,,some phrases match but don't seem to be the right inflection / are edited?,Tetris: Type B,
?,?,,Drums / Snare,"also used in Mario Kart Wii, read note","Flower Field, Title (Big Brain Academy)",
?,?,,Accordion,,King K. Rool / Ship Deck 2,
?,?,,,Choir,Snowman,
?,?,,Drums,,"Menu 2, Victory Fanfare: ROB",
?,?,,Piano,,Ground Theme (Super Mario Bros.),
?,?,,Rhythm Guitar,,"Final Destination, Victory Road",
?,?,,Lead Guitar,,"Victory Road, Gourmet Race",
Beta / Unreleased Tracks,,,,,,
Roland,?,,,,Nintendo World 2006 Trailer,
Super Smash Bros. for Wii U / 3DS,,"(Released: September 13, 2014 for 3DS, November 21, 2014 for Wii U)",,"(Music by: Hiroki Hashimoto, Hiroyuki Kawada, Junichi Nakatsuru, Keiki Kobayashi, LindaAI-CUE, Torine, Yoshinori Hirai)",,
Apple,EXS24,08 Guitars -> 01 Acoustic Guitars,Bluegrass Banjo,,Full Steam Ahead,
Apple,EXS24,08 Guitars -> 02 Electric Guitars,Sunburst Power Chords,,Super Mario 3D Land Medley,
Apple,EXS24,10 World -> 01 African,African Marimba,,Tour (Animal Crossing: New Leaf),
Apple,EXS24,10 World -> 04 European,Medieval Recorder,,Full Steam Ahead,
Apple,EXS24,10 World -> 04 European,Polka Accordion,,Tour (Animal Crossing: New Leaf),
Apple,Loops,Jam Pack 1,Contemplative Synth 18,,Chill Ver. 2,
Apple,Loops,Jam Pack Remix Tools,Remix Siren FX,,Chill Ver. 2,
Best Service,Ethno World,,Susato Whistle Key,,Full Steam Ahead,
Best Service,Ethno World,KEY INSTRUMENTS -> DALLAPE ACCORDION,Dallape Accordion,,"Trophy Shop, Bath Time Theme",
Best Service,Forest Kingdom II,2 Soundscapes,Discovery Exotic Flute (Keyswitch),,Jungle Level Tribal Style,
Discovery Firm,Alma Flamenco,Voces -> Male,Voces M Ay mire usted_124.7,,Fortress Boss,
Discovery Firm,Alma Flamenco,Voces -> Male,Voces M Chichi_109.3,,Fortress Boss,
Discovery Firm,Alma Flamenco,Voces -> Male,Voces M Lerelere_01_098.7,pitched down,Fortress Boss,
Discovery Firm,Alma Flamenco,Voces -> Male -> One Shot Samples,Voces M Ole_03,,Fortress Boss,
e-instruments,Session Horns,,Tp1 / Tp2,,Multi-Man Smash,
E-MU Systems,Virtuoso 2000,ORCH1 Bank 1,028 str:StudioXprssn,Octaved,Full Steam Ahead,
EastWest,Goliath,GM Bank -> 017-24 ORGAN,18-Perc Organ MOD,,Circuit (Mario Kart 7),
EastWest,Goliath,Keyboard Mallet Instr,Tango Accordian,,Route 10,
EastWest,Hollywood Brass,2 Trombones and 1 Bass Trombone,3TP KS Sus_Short C#4-G#4,,"Menu, Lost in Thoughts All Alone",
EastWest,Hollywood Brass,3 Trumpets,3TP KS Sus_Short C0-A#0,,"Menu, Lost in Thoughts All Alone",
EastWest,Hollywood Brass,6 French Horns ,6FH KS Sus_Short C0-G#0,,"Menu, Lost in Thoughts All Alone",
EastWest,Hollywood Strings,1stViolins,1stViolins Marc Sus 9 RR 4TH Position,,"Menu, Lost in Thoughts All Alone",
EastWest,Hollywood Strings,2ndViolins,2ndViolins Marc Sus 9 RR 4TH Position,,"Menu, Lost in Thoughts All Alone",
EastWest,Hollywood Strings,Celli,Celli Staccatissimo RRX16,,"Menu, Lost in Thoughts All Alone",
EastWest,Ministry of Rock,Basses -> Fender P-Bass,Fender P-Bass Master,,Super Mario Bros. Medley,
EastWest,Ra,Far East -> Wind -> Shakuhachi,Shakuhachi KS C0-C#1,,Ryu Stage,
EastWest,Stormdrum Loops,Ethnic Chase Instruments,Dark Towers 137 bpm,,Mii Fighter Reveal Trailer BGM,
EastWest,Symphonic Choirs,Full Chorus,FULLCHORUS AH MOD,,Battle! Team Flare,
EastWest,Symphonic Orchestra,Perc -> Drums,Snare Ens Large,,Wii Fit Plus Medley,
EastWest,Symphonic Orchestra,Perc -> Metals,Orch chimes,,"Magicant / Eight Melodies, Credits (Super Smash Bros.)",
EastWest,Symphonic Orchestra,Perc -> Metals,Vibes,,N's Castle Medley,
EastWest,Symphonic Orchestra,Perc -> Wood,Xylophone,,"Wii Fit Plus Medley, Trophy Rush",
EastWest,Symphonic Orchestra,Strings -> 18 Violins -> 5 Keysw,18V KS Master,,Quick Man Stage,
EastWest,Symphonic Orchestra,Strings -> Solo Violin -> 1 Long,SVL Exp 2,,"Mega Man 2 Medley, Quick Man Stage, Ken Stage",
Heavyocity,Damage,Rhythmic Suites -> Loop Menus,LPS Epic Organic Full,Note C2,Menu,
Heavyocity,Damage,Rhythmic Suites -> Loop Menus,LPS Epic Organic Full,Note A2,Menu (Melee) Ver. 2,
Heavyocity,Damage,Rhythmic Suites -> Loop Menus,LPS Epic Industrial Full,,Title (Metroid),
Heavyocity,Evolve R2,1 Rhythmic Suites -> Looped Percussives,Dramatic Evolved 01,,Final Destination,
KORG,TRITON STUDIO ,Programs -> Bank B ,B060 Musette,,Onett Theme / Winters Theme,
KORG,TRITON STUDIO ,Programs -> Bank B ,B116 Percussion Kit ,,Onett Theme / Winters Theme,
KORG,TRITON-Rack,Programs -> Bank A,A007 BX3 Velo Switch,,Air Man Stage,
KORG,TRITON-Rack,Programs -> Bank A,A079 Ensemble Bell,,Air Man Stage,
KORG,TRITON-Rack,Programs -> Bank D,D085 Square Wave Lead,,Air Man Stage,
MusicLab,RealGuitar,-,Nylon Picked,,Super Mario Bros. Medley,
MusicLab,RealGuitar,-,Steel Stereo,,Full Steam Ahead,
Native Instruments,Abbey Roads Modern Drummer,,White Kit Full,Snare B,"Menu, Lost in Thoughts All Alone, Wii Sports Series Medley",
Native Instruments,Kontakt Factory Library,Band -> 5 - Guitar,Nylon Guitar,,"Online Practice Stage, Replay/Album/Records, Gerudo Valley",
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,String Ensemble,Multi-Man uses Staccato/Sforzando,"Super Mario Bros. 3 Medley, Multi-Man Smash",
Native Instruments,Kontakt Factory Library,Orchestral -> 1 - VSL Strings,Violin Solo,,Full Steam Ahead,
Native Instruments,Kontakt Factory Library,Orchestral -> 2 - VSL Woodwinds,French Oboe,,Super Mario Bros. 3 Medley,
Native Instruments,Kontakt Factory Library,Orchestral -> 3 - VSL Brass,Trumpet Ensemble,,"Full Steam Ahead, Tourney: Final Results",
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Glockenspiel,,Full Steam Ahead,
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Marimba,,"Paper Mario Medley, Try, Try Again",
Native Instruments,Kontakt Factory Library,Orchestral -> 4 - VSL Percussion,Xylophone,,"Super Mario Bros. 3 Medley, Bath Time Theme",
Native Instruments,Kontakt Factory Library,World -> 7 - Metallophones,Music Box,,N's Castle Medley,
Native Instruments,Kontakt Factory Library,World -> 7 - Metallophones,Steel Drums,,"Super Mario World Medley, Paper Mario Medley",
Native Instruments,Scarbee Jay,,Both Slap,,Wii Sports Series Medley,
Native Instruments,Massive,Factory -> Organ,Brass Model,,Super Mario World Medley,
Roland,SOUND Canvas SC-88 Pro,Native Map -> Drum set,053 ASIA,Might not be correct,Ryu Stage,
Samplemodeling,The Trumpet,,Trumpet 1,,Tour (Animal Crossing: New Leaf),
Sound Ideas,Sampler Library,0102-94-01,"WHISTLE, HUMAN",SINGLE NOTE,Onett Theme / Winters Theme,
Sound Ideas,The General Series 6000 Sound Effects Library,6010-83-06,COMEDY ACCENT,WHOOP WHISTLE: SHORT,Super Mario World Medley,
Spectrasonics,Bonus Spectrasonics S.A.G.E. Xpander,Tune in Page Grooves,87-Tablaswing,,Super Mario Bros. Medley,
Spectrasonics,Liquid Grooves S.A.G.E. Xpander,072-Tyrant,072-Tyrant Mix1,Layered with another snare in mono,Ryu Stage,
Spectrasonics,Liquid Grooves S.A.G.E. Xpander,078-Afro Planet,078-Afro Planet  Tribal mix,,Super Mario Bros. Medley,
Spectrasonics,Retro Funk S.A.G.E. Xpander,099-Junk Funk,099-Junk Funk FBar,,"Try, Try Again",
Spectrasonics,Retro Funk S.A.G.E. Xpander,099-Junk Funk,099-Junk Funk Fill a,,"Try, Try Again",
Spectrasonics,Retro Funk S.A.G.E. Xpander,099-Junk Funk,099-Junk Funk Fill c,,"Try, Try Again",
Spectrasonics,Retro Funk S.A.G.E. Xpander,099-Junk Funk,099-Junk Funk Fill f,,"Try, Try Again",
Spectrasonics,Omnisphere,ARP + BPM,Chasing the Evil,,Destroyed Skyworld,
Spectrasonics,Omnisphere,Bells and Vibes,Celes Bells,,Circuit (Mario Kart 7),
Spectrasonics,Omnisphere,Human Voices,Tuvan Male High 1,Could be any of the others,Lightning Chariot Base,
Spectrasonics,Omnisphere,Synth Mono,Amped Square Expresso,,Bubblegum K.K.,
Spectrasonics,Omnisphere,Synth Mono,Juiced Up,,Duck Hunt Medley,
Spectrasonics,Stylus RMX,Classic Stylus -> 79-Shifted Jazz,79-Shifted Jazz,,Core Luge,
Spectrasonics,Stylus RMX,Classic Stylus -> Congas,110-Congas 3,,"Try, Try Again",
Spectrasonics,Stylus RMX,Classic Stylus -> Triangle,87-Triangle 1,,Super Mario Bros. Medley,
Spectrasonics,Stylus RMX,RMX Grooves -> 90-Stutter,90-Stutter Congas,,Route 10,
Spectrasonics,Stylus RMX,RMX Grooves -> 97-Wax Wash,97-Wax Wash Vinyl Perc,,Route 10,
Spectrasonics,Stylus RMX,RMX Grooves -> 120-Kryptonite,120-Kryptonite,,Super Mario Bros. Medley,
Spectrasonics,Stylus RMX,RMX Grooves -> 126-Transonica,126-Transonica Combo,,Theme Of Bayonetta - Mysterious Destiny (Instrumental),
Spectrasonics,Stylus RMX,RMX Grooves -> 126-Transonica,126-Transonica Kick,Compressed and EQ,Quick Man Stage,
Spectrasonics,Stylus RMX,RMX Grooves -> 126-Transonica,126-Transonica  NoKick,,Quick Man Stage,
Spectrasonics,Stylus RMX,RMX Grooves -> 137-MicroTalk,137-MicroTalk  Combo 1,,Title (Super Mario Maker),
Spectrasonics,Stylus RMX,RMX Grooves -> 144-Electric Flower,144-Electric Flower Kick,,Super Mario Bros. 3 Medley,
Spectrasonics,Stylus RMX,RMX Grooves -> 160-Find The Exit,160-Find The Exit Toms,,Escape,
Spectrasonics,Stylus RMX,RMX Grooves -> 174-World Hunt,174-World Hunt Big Boom,,Escape,
Spectrasonics,Stylus RMX,SOUND MENUS - Cymbals,All Cymbals - Hi-Fi,,Quick Man Stage,
Spectrasonics,Trilian,Bass - Acoustic,Trilian Ac 1 - Full Range All,,"Results Display Screen, Wrecking Crew Medley, Mario Paint Medley",
Spectrasonics,Trilian,Bass - Electric Fingered,Clean Fender - Full Range All,,Super Mario Bros. 3 Medley,
Steinberg,HALion Sonic,HS Factory,3 Osc Fooling,,"Try, Try Again",
Steinberg,HALion Sonic,HS Factory,3 Saw Comp 2,,Quick Man Stage,
Steinberg,HALion Sonic,HS Factory,Gaga Saw,,Quick Man Stage,
Steinberg,HALion Sonic SE,Basic Set,[GM 022] Accordion,Could be from Yamaha MOTIF instead,Butter Building,
Steinberg,HALion Sonic SE,Basic Set,[GM 049] String Ensemble,,Bubblegum K.K.,
Steinberg,HALion Sonic SE,Pro Set,Mondo Lead,,Quick Man Stage,
Synthogy,Ivory II,Programs -> German D,German Concert D Grand,,Route 10,
Steinberg,Hypersonic 2,Hits,The End,,"Try, Try Again",
Toontrack,Drumkit From Hell EZX,,Default,,Super Mario 3D Land Theme / Beach Theme,
