Company/Manufacturer,Product,Path/Bank,Preset,Notes
Live Recording: Glass Harmonica,Alasdair Malloy,,,
Live Recording: Voice,Ziyu Che,,,
5. Fading Anticipation,,,,♪ Ziyu Che
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,Ziyu Che,,,
,,,,
6. Tranquil Plains,,,,♪ Ziyu Che
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
7. Ebb and Flow,,,,♪ Ziyu Che
Live Recording: Voice,Ziyu Che,,,
,,,,
,,,,
8. Throughout the Flow of Years,,,,♪ Ziyu Che
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,Ziyu Che,,,
,,,,
9. Oath of Many Waters,,,,♪ Ziyu Che
Live Recording: Voice,Ziyu Che,,,
,,,,
,,,,
10. Following the Torrent,,,,♪ Yijun Jiang
Live Recording: Viola da gamba,Kate Conway,,,
Live Recording: Glass Harmonica,Alasdair Malloy,,,
Live Recording: Electric Guitar,Yijun Jiang,,,
11. Surging Reminiscence,,,,♪ Yijun Jiang
Live Recording: Glass Harp,Alasdair Malloy,,,
Live Recording: Acoustic Guitar,Ye Fan,,,
,,,,
12. Diaphanous Dream,,,,♪ Yuxi Wang
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Accordion,Milos Milivojevic,,,
,,,,
13.  Shade of Flowers,,,,♪ Yuxi Wang
Live Recording: Viola da gamba,Kate Conway,,,
Live Recording: Lute,Lynda Sayce,,,
,,,,
14. Les etoiles semblent s'estomper,,,,♪ Arcangelo Chen
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Glass Harp,Alasdair Malloy,,,
Live Recording: Glass Harmonica,Alasdair Malloy,,,
Live Recording: Lute,Lynda Sayce,,,
15. Calamitous Tides,,,,♪ Ziyu Che
,,,,
,,,,
,,,,
16. Ann's Anapausis,,,,♪ Ziyu Che
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,Ziyu Che,,,
,,,,
17. Marcescent Floret,,,,♪ Ziyu Che
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,Ziyu Che,,,
,,,,
18. All in the Golden Afternoon,,,,♪ Peijia You
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
19. Withered Wreath of Flowers,,,,♪ Peijia You
Live Recording: Electric Guitar,Peijia You,,,
,,,,
,,,,
20. Ancient Reverberation,,,,♪ Ziyu Che
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
21. The Shadow Out of Time,,,,♪ Ziyu Che
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
22. Till All the Seas,,,,♪ Qian Ding
,,,,
,,,,
,,,,
23. The Vision and the Voice,,,,♪ Qian Ding
,,,,
,,,,
,,,,
24. Revelatio Finalis,,,,♪ Ziyu Che
,,,,
,,,,
,,,,
25. Ex Favilla Incendi,,,,♪ Ziyu Che
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
26. Sequestered Springs,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
27. Le dormeur du val,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
28. Trail of Shadows,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
29. Path of Desolation,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
30. Obscure Obsession,,,,♪ Peijia You
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
Disc 4: La bataille de Fontaine,,,,
1. Rondeau des fleurs et des rapieres,,,,♪ Dimeng Yuan
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Glass Harp,Alasdair Malloy,,,
Live Recording: Accordion,Milos Milivojevic,,,
Live Recording: Mandolin,Nigel Woodhouse,,,
Live Recording: Glass Harmonica,Alasdair Malloy,,,
Live Recording: Classical Guitar,Richard Durrant,,,
Live Recording: Lute,Lynda Sayce,,,
Schiedmayer,5.5-Octave Celesta,,,
Steinway & Sons,Steinway D-274,,,
2. Lamentation et Triomphe,,,,♪ Qian Ding
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Classical Guitar,Richard Durrant,,,
,,,,
3. Virelai des marees,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
4. Aubade of Coppelia,,,,"♪ Arcangelo Chen, Yuxi Wang"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Quartet,,,
,,,,
5. Envoi of Coppelius,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Pelagic Primaevality,,,,
,,,,
,,,,"Recording Studio:
- Budapest Scoring (1.01, 03~07, 09, 10, 15, 16, 21, 23, 27 / 2.02, 08, 12, 15, 16, 19, 21, 23, 24 / 3.01)
- Shanghai Media Group (1.01~07, 09, 10, 15, 16, 21~27, 30 / 2.02, 08, 12, 15, 16, 19, 21, 23, 28, 31, 34 / 3.01)
- SKY FIRE STUDIO (1.01, 15, 17, 26 / 3.01)
- 52Hz Studio (1.01, 03, 16, 27 / 2.15, 17, 18, 20, 21, 25)
- Air-Edel Recording Studios (1.20, 31, 32 / 2.22, 26)
- Abbey Road Studios (1.31, 32 / 2.26)
- Angel Studios (2.01)"
,,,,
Disc 1: Les grandes eaux qu'elle avait veillees,,,,
1. Mellow Alize,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Accordion,Xiaonan Xu,,,
Live Recording: Mandolin,Ye Fan,,,
Live Recording: Violin,Yucheng Jin,,,
2. Lumidouce's Repose,,,,♪ Yuxi Wang
Live Recording: Violin,Yucheng Jin,,,
Credited Piano Performance,Yuxi Wang,,,
,,,,
3. Toast to Coast,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Quartet,,,
Live Recording: Lute,Ye Fan,,,
4. Willow of Sorrow,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Choir,(see note),,,
,,,,
5. Loch's Revitalization,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Choir,(see note),,,
Live Recording: Cello,Xiaolong Chen,,,
6. Neath the Fountain,,,,♪ Yuxi Wang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Choir,(see note),,,
,,,,to do: add vsl harp
7. Les fumees blanches,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
8. Songe de la plus haute tour,,,,♪ Ziyu Che
Credited Piano Performance,Ziyu Che,,,
,,,,
,,,,
9. Magick Without Tears,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
10. Veiled in Shadows,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Cello,Xiaolong Chen,,,
,,,,
11. Narcissus Without Water,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
"12. Ordeals, Rituals, Laws",,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
13. Lonely Melody of Yore,,,,♪ Ziyu Che
Arturia,Pigments,Pigments 3.0 -> Pad-> Atmosphere,Cave of Swallows,
,,,,
,,,,
"14. La mer, la mere",,,,♪ Ziyu Che
Live Recording: Voice,Ziyu Che,,,
,,,,to do: add vsl harp
,,,,
15. Les voici ! Voici le duo !,,,,♪ Yijun Jiang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Accordion,Xiaonan Xu,,,
Live Recording: Violin,Yutong Zhang,,,
16. Incontro: Bellezza e Rosula,,,,♪ Peijia You
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Violin,Yutong Zhang,,,
Live Recording: Classical Guitar,Ye Fan,,,
17. Beneath Light and Shadow,,,,♪ Qian Ding
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
,,,,
,,,,
"18. Retribution, Served Cold",,,,♪ Qian Ding
,,,,
,,,,
,,,,
19. La derniere opportunite,,,,♪ Lunan
,,,,
,,,,
,,,,
20. Les muets,,,,♪ Peijia You
Live Recording: Viola da Gamba,Kate Conway,,,
,,,,
,,,,
21. L'envers et l'endroit,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Violin,Yucheng Jin,,,
22. Prophetie of Predestination,,,,♪ Dimeng Yuan
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
,,,,
23. Le commencement de la fin,,,,"♪ Dimeng Yuan, Qian Ding"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Violin,Yucheng Jin,,,
24. Comme il vous plaira,,,,♪ Dimeng Yuan
Live Recording: Choir,(see note),,,
,,,,
,,,,
25. The Last Rose of the Sinner,,,,"♪ Dimeng Yuan, Yuxi Wang"
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
,,,,
26. Crepuscule des idoles,,,,"♪ Dimeng Yuan, Yuxi Wang"
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Accordion,Xiaonan Xu,,,
,,,,
27. Clio's Memoirs,,,,♪ Xin Zhao
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Violin,Yucheng Jin,,,
Live Recording: Classical Guitar,Ye Fan,,,
28. Thelxie's Murmurs,,,,♪ Qian Ding
,,,,
,,,,
,,,,
29. Rainbow Cradlesong,,,,"♪ Qian Ding, June"
Credited Piano Performance,June,,,
,,,,
,,,,
30. Coral Coronation,,,,♪ Qian Ding
Live Recording: Orchestra,Art of Loong Orchestra,,,
Credited Piano Performance,Qian Ding,,,
,,,,
31. Dream Anamnesis,,,,♪ Dimeng Yuan
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Glass Harmonica,Alasdair Malloy,,,
Live Recording: Glass Harp,Alasdair Malloy,,,
32. A Narcissus Lullaby,,,,♪ Dimeng Yuan
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Voice,Ziyu Che,,,
Live Recording: Glass Harmonica,Alasdair Malloy,,,
Live Recording: Glass Harp,Alasdair Malloy,,,
Disc 2: Galliard of Brass and Iron,,,,
1. Clockwork Waltz,,,,♪ Yijun Jiang
Live Recording: Orchestra,London Symphony Orchestra,,,
,,,,
,,,,
2. The Rotating Realm,,,,♪ Qian Ding
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Electric Guitar,Peijia You,,,
3. Welcome to the Industry,,,,♪ Ziyu Che
Live Recording: Electric Guitar,Peijia You,,,
Heavyocity,Damage,01 Rhythmic Suites -> Loop Menus,LPS Epic Organic Elements 01,"F4, F#4, G4, B4"
,,,,
4. Sting Like a Bee!,,,,♪ Lunan
,,,,
,,,,
,,,,
5. Le duc sous l'eau,,,,♪ Yijun Jiang
Credited Piano Performance,Yijun Jiang,,,
,,,,
,,,,
6. Crystal Curtains,,,,♪ Ziyu Che
Native Instruments,Noire,NOIRE Felt -> Particles,Gamelan Grand Felt,
,,,,
,,,,
7. Submerged Meditation,,,,♪ Ziyu Che
,,,,
,,,,
,,,,
8. Whale's Whisper,,,,♪ Peijia You
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
9. No Trespassing,,,,♪ Lunan
,,,,
,,,,
,,,,
10. Restoration Through Labor,,,,♪ Xin Zhao
Live Recording: Electric Guitar,Xin Zhao,,,
,,,,
,,,,
11. To Each What He Deserves,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
12. Rhythm of Inquiry,,,,♪ Peijia You
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
13. Crystalline Path,,,,♪ Ziyu Che
,,,,
,,,,
,,,,
14. Refractions of Silence,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
15. Un nouvel espoir,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
16. Comedy of Errors,,,,♪ Yijun Jiang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
17. The Faded Idyll,,,,♪ Yijun Jiang
Live Recording: Classical Guitar,Ye Fan,,,
,,,,
,,,,
18. Resonance of Longing,,,,♪ Qian Ding
Live Recording: Classical Guitar,Ye Fan,,,
,,,,
,,,,
19. The Drifting Beauty,,,,♪ Yijun Jiang
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
20. Huldra's Retreat,,,,♪ Ziyu Che
Live Recording: Classical Guitar,Ye Fan,,,
,,,,
,,,,
21. Vestige of Belleau,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Classical Guitar,Ye Fan,,,
22. Whispering Dewdrops,,,,♪ Yijun Jiang
Live Recording: Accordion,Milos Milivojevic,,,
Live Recording: Classical Guitar,Richard Durrant,,,
,,,,
23. A Sweet Dream in Fontaine,,,,♪ Qian Ding
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,Art of Loong Orchestra,,,
Credited Piano Performance,Qian Ding,,,
24. Moonlit Tides,,,,♪ Ziyu Che
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
,,,,
25. Sink Into Slumber,,,,♪ Xin Zhao
Live Recording: Classical Guitar,Ye Fan,,,
,,,,
,,,,
26. Floating Lullaby,,,,♪ Xin Zhao
Live Recording: Orchestra,London Symphony Orchestra,,,
Live Recording: Viola da Gamba,Kate Conway,,,
,,,,
27. Gymnopedies of Lune,,,,♪ Arcangelo Chen
Credited Piano Performance,Arcangelo Chen,,,
,,,,
,,,,
28. Par les soirs bleus d'ete,,,,♪ Ziyu Che
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
,,,,
29. Les rivieres aeriennes,,,,♪ Yuxi Wang
Credited Piano Performance,Yuxi Wang,,,
,,,,sounds like a noire preset
,,,,
30. Aloft the Realm of Gears,,,,♪ Xin Zhao
,,,,
,,,,
,,,,
31. Truncated Verse,,,,♪ Yijun Jiang
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
,,,,
32. Les tenebres et l'oubli,,,,♪ Yijun Jiang
,,,,
,,,,
,,,,
33. Chordal Past,,,,♪ Yijun Jiang
,,,,"could be Pigments ""Really Long Keys"""
,,,,
,,,,
34. Le secret cache,,,,♪ Peijia You
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
,,,,
Disc 3: Ad Consummationem Aquarum,,,,
1. Eschatologia Iudicata,,,,"♪ Qian Ding, Lunan"
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Choir,(see note),,,
2. Silhouette of Catastrophe,,,,♪ Lunan
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Jadeite Redolence,,,,
,,,,
,,,,"Recording Studio:
- Shanghai Media Group (1.01~08, 10~13, 18, 20~23 / 2.01~08, 10, 12~14, 16, 20, 23, 24, 26)
- 52Hz Studio (1.01~23, 25, 27 / 2.01, 03~05, 07, 09~18, 21, 23, 24, 26)
- Budapest Scoring (1.01, 02, 06, 11, 13, 20, 21, 23, 24 / 2.01, 07, 08, 13, 23, 24, 26)
- SKY FIRE STUDIO (1.24)
- Xi'an Yingyinxuan Recording Studio (1.26, 28)"
,,,,
Disc 1: Enthralled by the Spring Breeze,,,,
1. What a Delightful Scenery,,,,♪ Yuxi Wang
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Dizi,Jiannan Gu,,,
Live Recording: Hulusi,Jiannan Gu,,,
Live Recording: Sheng,Chunxu Li,,,
2. Through Clouds and Rivers,,,,♪ Yijun Jiang
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Dizi,Jiannan Gu,,,
Live Recording: Pipa,Wenqing Shi,,,
Live Recording: Guzheng,Nan Mei,,,
Live Recording: Erhu,Jiajun Ma,,,
3. A Nice Day at the Port,,,,♪ Peijia You
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Dizi,Jiannan Gu,,,
Live Recording: Hulusi,Jiannan Gu,,,
Live Recording: Guzheng,Nan Mei,,,
4. The Jadeite Reflection,,,,♪ Qian Ding
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Pipa,Wenqing Shi,,,
Live Recording: Guzheng,Qianqian He,,,
Live Recording: Erhu,Jiajun Ma,,,
5. Springtide of Qiaoying,,,,♪ Yijun Jiang
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Bawu,Jiannan Gu,,,
,,,,
6. Verdant Longings,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Dizi,Jiannan Gu,,,
Live Recording: Hulusi,Jiannan Gu,,,
Live Recording: Pipa,Wenqing Shi,,,
Live Recording: Guzheng,Qianqian He,,,
Live Recording: Violin,Yutong Zhang,,,
7. Camellia Night,,,,♪ Dimeng Yuan
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Pipa,Wenqing Shi,,,
Live Recording: Guzheng,Qianqian He,,,
8. Brocade Dreams,,,,♪ Yang Lee
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Guzheng,Qianqian He,,,
Live Recording: Voice,Ziyu Che,,,
Live Recording: Xiao,Jiannan Gu,,,
9. The Journey of Tea Leaves,,,,♪ Yijun Jiang
Live Recording: Guzheng,Qianqian He,,,
,,,,
,,,,
10. Creeks of Nostalgia,,,,♪ Qian Ding
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Xun,Jiannan Gu,,,
,,,,
11. Whispering Mountains,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Dizi,Jiannan Gu,,,
12. Melody of Morning Dew,,,,♪ Yijun Jiang
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Xiao,Jiannan Gu,,,
,,,,
13. Teaplucker's Joy,,,,♪ Yuxi Wang
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Hulusi,Jiannan Gu,,,
Live Recording: Sheng,Chunxu Li,,,
Live Recording: Ruan,Wenqing Shi,,,
14. The Absent Hermit,,,,♪ Yuxi Wang
Live Recording: Erhu,Jiajun Ma,,,
,,,,
,,,,
15. On a Remote Trail,,,,♪ Yijun Jiang
Live Recording: Guqin,Jingyu Fang,,,
,,,,
,,,,
16. Mountains of Mist,,,,♪ Lunan
Live Recording: Guqin,Jingyu Fang,,,
,,,,
,,,,
17. A Jade-Like Ode,,,,♪ Lunan
Live Recording: Xiao,Jiannan Gu,,,
,,,,
,,,,
18. Nightcap at Nightfall,,,,♪ Xin Zhao
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Sheng,Chunxu Li,,,
Live Recording: Guzheng,Qianqian He,,,
Live Recording: Xiao,Jiannan Gu,,,
19. A Mild Tale Untold,,,,♪ Yijun Jiang
Live Recording: Guzheng,Nan Mei,,,
Live Recording: Erhu,Jiajun Ma,,,
,,,,
20. Dweller of Bamboo Groves,,,,♪ Yuxi Wang
Live Recording: Orchestra,Art of Loong Orchestra,,,to do: add vsl harp
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Hulusi,Jiannan Gu,,,
21. Herb Gatherer's Dream,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Hulusi,Jiannan Gu,,,
Live Recording: Sheng,Chunxu Li,,,
22. Her Silhouette,,,,♪ Qian Ding
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Xiao,Jiannan Gu,,,
,,,,
23. A Jolly Trick,,,,♪ Yuxi Wang
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Dizi,Jiannan Gu,,,
Live Recording: Sheng,Chunxu Li,,,
Live Recording: Pipa,Wenqing Shi,,,
Live Recording: Ruan,Wenqing Shi,,,
24. Pleasure of Rural Life,,,,♪ Xin Zhao
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Orchestra,International Master Philharmonic Orchestra,,,
Live Recording: Dizi,Xiaokui Ding,,,
Live Recording: Pipa,Xiao Meng,,,
Live Recording: Erhu,Ying Wang,,,
Live Recording: Sanxian,Guanlin Gao,,,
25. The Rime of the Ancient Bargeman,,,,♪ Ziyu Che
Live Recording: Voice,Guofeng Wang,,,
26. The Rime of the Ancient Bargeman (II),,,,♪ Ziyu Che
Live Recording: Voice,Mao He,,,
27. Chenyu Fisherman's Song,,,,♪ Yuxi Wang
Live Recording: Voice,Guofeng Wang,,,
28. Chenyu Fisherman's Song (II),,,,♪ Yuxi Wang
Live Recording: Voice,Mao He,,,
Disc 2: Clouds Over Lingmeng,,,,
1. Guhua's Legacy,,,,♪ Xin Zhao
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Guzheng,Qianqian He,,,
Live Recording: Erhu,Jiajun Ma,,,
Live Recording: Ruan,Wenqing Shi,,,
2. Xuanlian's Wavering Light,,,,♪ Yang Lee
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Voice,Ziyu Che,,,
,,,,
3. Night's Whispering Breath,,,,♪ Yang Lee
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Guzheng,Qianqian He,,,
Live Recording: Ruan,Wenqing Shi,,,
Live Recording: Cello,Xiaolong Chen,,,
4. Into the Yonder and Water,,,,♪ Lunan
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Dizi,Jiannan Gu,,,
Live Recording: Guzheng,Nan Mei,,,
Live Recording: Xun,Jiannan Gu,,,
Live Recording: Guqin,Jingyu Fang,,,
5. Ancient Slumber,,,,♪ Lunan
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Guzheng,Nan Mei,,,
Live Recording: Xiao,Jiannan Gu,,,
6. Jade Chimes,,,,♪ Yuxi Wang
Live Recording: Orchestra,Art of Loong Orchestra,,,
,,,,
,,,,
7. Spring's Tender Sigh,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
Live Recording: Dizi,Jiannan Gu,,,
8. Creek's Shade,,,,♪ Arcangelo Chen
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Orchestra,Budapest Scoring Orchestra,,,
,,,,
9. Embracing a Misty Sheen,,,,♪ Yang Lee
Live Recording: Pipa,Wenqing Shi,,,
Live Recording: Xiao,Jiannan Gu,,,
,,,,
10. Through Ancient Veils,,,,♪ Yang Lee
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Guzheng,Qianqian He,,,
Live Recording: Xiao,Jiannan Gu,,,
Live Recording: Cello,Xiaolong Chen,,,
11. Amidst Foggy Mountains,,,,♪ Peijia You
Live Recording: Erhu,Jiajun Ma,,,
,,,,
,,,,
12. Dusk's Descent,,,,♪ Peijia You
Live Recording: Orchestra,Art of Loong Orchestra,,,
Live Recording: Erhu,Jiajun Ma,,,
