Company/Manufacturer,Product,Path/Bank,Program,Notes,Examples,Demo
Roland,SR-JV80-02 Orchestral,XP-X,243 Sleigh Bells,,Pharaoh's Palace,
Roland,SR-JV80-02 Orchestral,XP-X,249 Rhythm Set,"Cymbal Crash, Tambourine","Main Menu, Pharao's Palace",
Roland,SR-JV80-02 Orchestral,Waveform,134 Cymbal Hit,,-Used throughout the soundtrack-,
Roland,SR-JV80-02 Orchestral,Waveform,135 Tam Tam,,"Heishin Duel, Priest Seto Duel",
Roland,SR-JV80-05 World,Waveform,137 AfroDrum Op2,,"Pharao's Palace, Egyptian Duel",
Roland,SR-JV80-05 World,Waveform,158 Rek Trill,,Shadi's Theme,
Roland,SR-JV80-05 World,Waveform,207 PandeiroS Op,,Build Deck,
Roland,SR-JV80-05 World,XP-X,028 BellAnklung,Tone 1 turned off,Build Deck,
Roland,SR-JV80-05 World,XP-X,083 Temple Metal,,Pharaoh's Palace,
Roland,SR-JV80-05 World,XP-X,093 Singing Bell,Tone 2 turned off,Pharaoh's Palace,
Roland,SR-JV80-05 World,XP-X,097 Big Bowls,Octaved,King's Valley,
Roland,SR-JV80-05 World,XP-X,126 Jungle Pipes,,King's Valley,
Roland,SR-JV80-05 World,XP-X,148 Yangchin 1,,Pharaoh's Palace,
Roland,SR-JV80-05 World,XP-X,157 Dholla Menu,,"Pharao's Palace, Name Enter",
Roland,SR-JV80-05 World,XP-X,163 Singil Piper,Tone 2 & 3 turned off,"Egyptian Duel, Pharaoh's Palace",
Roland,SR-JV80-05 World,XP-X,180 Tinjaw,,Build Deck,
Roland,SR-JV80-05 World,XP-X,194 Tambura,,"Egyptian Duel, Pharaoh's Palace",
Roland,SR-JV80-05 World,XP-X,200 Big Perc.Hit,,Build Deck,
Roland,SR-JV80-05 World,XP-X,208 Bongo Set,,Build Deck,
Roland,SR-JV80-05 World,XP-X,212 Surdo Menu,,Build Deck,
Roland,SR-JV80-05 World,XP-X,242 JawHarp Menu,,Desert Shrine,
Roland,SR-JV80-11 Techno Collection,XP-X,105 Phenomena,,Final's Face-Off,
Roland,SR-JV80-11 Techno Collection,XP-X,110 Raver Blade,,Final's Face-Off,
Roland,SR-JV80-11 Techno Collection,XP-X,161 Simply June,,Preliminary Face-Off,
Roland,SR-JV80-11 Techno Collection,XP-X,201 Hit & Run,,Final's Face-Off,
Roland,SR-JV80-11 Techno Collection,XP-X,217 Zapper,,Inside the Puzzle,
Roland,SR-JV80-11 Techno Collection,XP-X,223 GTR FX Menu,,Inside the Puzzle,
Roland,SR-JV80-11 Techno Collection,XP-X,226 Snr Menu 1,,Preliminary Duel,
Roland,SR-JV80-11 Techno Collection,XP-X,227 Snr Menu 2,,Inside the Puzzle,
Roland,SR-JV80-11 Techno Collection,XP-X,229 Hi Hat Menu,,Preliminary Duel,
Roland,SR-JV80-11 Techno Collection,XP-X,231 Tom&Cym Menu,,Inside the Puzzle,
Roland,SR-JV80-11 Techno Collection,Waveform,086 TAO Hit,Reversed,Free Duel,
Roland,SR-JV80-11 Techno Collection,Waveform,241 TR707 Kick 2,,Inside the Puzzle,
Sounds Good,New World Order Journey #1,Partition E -> 07-CON.BON#,075COBO01 #M,075 COBO01,"Egyptian Duel, Pharaoh's Palace",
Sounds Good,New World Order Journey #1,Partition F -> 07 TABLA #1,080TABL13 #S,,Build Deck,
Sounds Good,New World Order Journey #1,Partition I -> 01DRMTLS093,DRUMTOOLSKIT,"Snare, Kick, Crash, Tom","Modern Times, Shadi's Message",
Ueberschall,Drum 'N' Bass Resonance,Partition A -> #03 160 BPM,03LOOP01,,Library Menu,
Ueberschall,Drum 'N' Bass Resonance,Partition A -> #04 140 BPM,04BASS01,,Password,
Ueberschall,Drum 'N' Bass Resonance,Partition A -> #04 140 BPM,04PAD 01,,"Free Duel Menu, Password",
Ueberschall,Drum 'N' Bass Resonance,Partition A -> #06 160 BPM,06BD 02,,"Final's Face-Off, Library Menu",
Ueberschall,Drum 'N' Bass Resonance,Partition A -> #06 160 BPM,P A D  06-01,,Library Menu,
Ueberschall,Drum 'N' Bass Resonance,Partition A -> #07 130 BPM,07CHORD03,,"Free Duel Menu, Password",
Ueberschall,Drum 'N' Bass Resonance,Partition A -> #08 150 BPM,08SAX 05,,Library Menu,
Ueberschall,Drum 'N' Bass Resonance,Partition A -> #10 150 BPM,10SYNT01,,Library Menu,
Ueberschall,Drum 'N' Bass Resonance,Partition B -> #12 160 BPM,12 LOOP01,,Free Duel Menu,
Ueberschall,Drum 'N' Bass Resonance,Partition B -> #12 160 BPM,12 LOOP02,,Free Duel Menu,
Ueberschall,Drum 'N' Bass Resonance,Partition B -> #13 167 BPM,13CHORD01,,Free Duel Menu,
Ueberschall,Drum 'N' Bass Resonance,Partition B -> #14 135 BPM,14CHH 02,,"Card Shop, Deck Build, Library Menu",
Ueberschall,Drum 'N' Bass Resonance,Partition B -> #16 145 BPM,16SD 01,,"Card Shop, Deck Build, Library Menu",
Ueberschall,Drum 'N' Bass Resonance,Partition B -> #18 160 BPM,18CHH 01,,Final's Face-Off,
Ueberschall,Drum 'N' Bass Resonance,Partition C -> #24 170 BPM,24SYNT01,,Final's Face-Off,
Ueberschall,Drum 'N' Bass Resonance,Partition E -> #39 160 BPM,39 O HH 1,,Library Menu,
Ueberschall,Drum 'N' Bass Resonance,Partition E -> #40 155 BPM,40SFX1,,Preliminary Duel,
Ueberschall,Drum 'N' Bass Resonance,Partition E -> #43 150 BPM,43 LOOP01,,Preliminary Duel,
Ueberschall,Drum 'N' Bass Resonance,Partition E -> #43 150 BPM,43 LOOP02,,Preliminary Duel,
Ueberschall,Drum 'N' Bass Resonance,Partition F -> #45 150 BPM,45 SYNTH 4,,Preliminary Duel,
Ueberschall,Drum 'N' Bass Resonance,Partition G -> #56 170 BPM,56 FX1,,Deck Build,
Stuff to Find,,,,,,
Alesis,DM5,,,,,
Alesis,DM5,,Perc 002,,Free Duel,
Alesis,DM5,,Tom 13 M,,Enter Name,
Best Service,? (XX-Large Library),,,,,
Digidesign,Soft SampleCell,,,,,
KORG,01/W,,,,,
KORG,Prophecy,,,,,
KORG,TRITON,Programs -> Bank B,B047 Marimba,,Egyptian Duel,
KORG,TRITON,Programs -> Bank B,B116 Percussion Kit	,,"Egyptian Duel, Metropolis",
Roland,JV-1080,,,,,
Roland,JV-1080,Waveform,Crash Cymbal,,"Preliminary Duel, Finals Tournament Duel",
Roland,JV-1080,Waveform,Cabasa Up,,Metropolis 2,
Roland,SR-JV80-02 Orchestral,,056 Min Hit 2,,Seto Final Tournament Duel,
Roland,SR-JV80-02 Orchestral,XP-X,103 Clarinet 2,,Town Plaza,
Roland,SR-JV80-02 Orchestral,XP-X,125 Sml F.Hrn sc,,Town Plaza,
Roland,SR-JV80-05 World,,,Sitar,Shadi's Message,
Roland,SR-JV80-11 Techno Collection,,095 Pure Sine,Sine Wave,Seto Final Tournament Duel,
Roland,SR-JV80-11 Techno Collection,,109 Dance Stack,,"Shadi's Message, Seto Final Tournament Duel",
Roland,SRX DANCE TRAX,Waveform,422 Kick Menu 3,,Preliminary,
Roland,SR-JV80-14 World Collection Asia,,,Tabla,"Egyptian Duel, Pharaoh's Palace",
Ueberschall,Drum 'N' Bass Resonance,,,,,
Ueberschall,Drum 'N' Bass Resonance,Partition A -> #09 180 BPM,09RIDE02,,,
Yu-Gi-Oh! The Duelists of The Roses,,"(Released: September 6, 2001)",,,,
Best Service,Complete Classical Collection,Classical Choir -> Classical Choir,24 MHH VA,00:00 A3,Perfect Rule,
Yu-Gi-Oh! The Falsebound Kingdom,,"(Released: December 5, 2002)",,,,
Best Service,Advanced Orchestra,CD 3 -> Partition G -> BNS LONG,BNS LONG,,Tsughut at Night,
Yu-Gi-Oh! 5D's Tag Force 5 ,,"(Released: September 16, 2010)",,,,
Spectrasonics,Stylus RMX,RMX Grooves -> 70-Datalife,70-Datalife Combo,,Gray Cloud,
Spectrasonics,Stylus RMX,,,,Day-to-Day,
Yu-Gi-Oh! ARC-V Tag Force Special,,"(Released: January 22, 2015)",,,,
Spectrasonics,Trilian,Bass - Acoustic,Trilian Ac 1 FX Slides Down,,Booster Shop,
Yu-Gi-Oh! Duel Links,,"(Released: November 17, 2016)",,,,
EastWest,Symphonic Orchestra,Strings -> Solo Violin -> 5 Keysw,SVL KS Master,,World Theme (DSOD),
Heavyocity,Evolve Mutations 2,1 Rhythmic Suites -> Percussive,LPS Scoreface Menu 3   ,49 C4,World Theme (5Ds),
Spectrasonics,Stylus RMX,RMX Grooves -> 79-BossaLove,79-BossaLuv Combo a,,Solomon Muto's Theme,
Stuff to Find,,,,,,
EastWest,Ra,,,panflute,Solomon Muto's Theme,
Native Instruments,Rise & Hit,,,,World Theme (DSOD),
Spectrasonics,Omnisphere,ARP+BPM,,,World Theme (DSOD),
Spectrasonics,Stylus RMX,RMX Grooves,,,World Theme (DSOD),
Yu-Gi-Oh! Master Duel,,"(Released: January 19, 2022)",,,,
Spectrasonics,Atmosphere,Bells and Vibes,Super Classic Bells,,Solo Theme 2,
Spectrasonics,Omnisphere,Ethnic World,Electric Sitar a,,"Main Menu, Deck Build, Battle Theme 1",
Spectrasonics,Omnisphere,Ethnic World,Plucked and Chiffed,,Battle Theme 1,
Spectrasonics,Omnisphere 2,ARP+BPM,JayPee Heaven,,Solo Theme 2,
Spectrasonics,Stylus RMX,Stylus RMX -> 115-Optoman,115-Optoman Combo 1,,Solo Gate,
Stuff to Find,,,,,,
Heavyocity,Damage,,,,Solo Theme 31,
Spectrasonics,Omnisphere,ARP+BPM,,a ton of presets,Solo Theme 2,
Spectrasonics,Stylus RMX,,,,Solo Theme 14,
Spectrasonics,Stylus RMX,,,,Solo Theme 25,
,,,,,,
Section 11 - Other,,,,,,
,,,,,,
Top Gun: The Second Mission,,"(Released: December 15, 1989)",,,Jump to top,
AKAI,XR10,PRST-53,HITS,,SFX,
KORG,M1R,PROG,46 Slap Bass,,"Missile Arm, 2P Mode Win!, 2P Mode Draw!",Link
Stuff to Find,,,,,,
?,?,,Kick,,"The Second Mission, Missile Arm, Blast it Out of the Sky!, Epilogue, Get Ready!, Game Over!",
?,?,,Snare,,"The Second Mission, Missile Arm, Blast it Out of the Sky!, Epilogue, Get Ready!, Game Over!",
?,?,,High Timbale / High Tom,,"The Second Mission, Missile Arm, Game Over!",
?,?,,Low Timbale / Low Tom,,"The Second Mission, Missile Arm, Game Over!",
Teenage Mutant Ninja Turtles: Turtles in Time,,,,,,
Base Game - Arcade,,"(Released: March, 1991)",,,,
AKAI,S950,SL5011 CHOPPER BASS #2,K-CHOPBASS,,"Big Apple 3 AM, Sewer Surfin', Neon Night-Riders",Link
AKAI,S950,?,,,,
AKAI,S1000,SL1024 ODD STUFF,FLT SHOTS,KOOL 1,"Big Apple 3 AM, Name Entry, Sewer Surfin'",
AKAI,XR10,PRST-53,HITS,,-Used throughout the soundtrack-,
Roland,TR-626,,,Crash cymbal,-Used throughout the soundtrack-,
Teenage Mutant Ninja Turtles IV: Turtles in Time (SNES),,(Released: 1992),,,,
AKAI,XR10,PRST-18,SNARE8,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-23,HAT CL,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-27,TOM1 M,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-53,HITS,,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
AKAI,S1000,,,Charang,,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,-Used throughout the soundtrack-,
Yamaha,?,,,May be used?,,
?,?,,,Bass,-Used throughout the soundtrack-,
?,?,,,Harp Wave,Turtle Select,
?,?,,,Guitar Wave,Sewer Surfin',
?,?,,,Electric Guitar,-Used throughout the soundtrack-,
?,?,,,Bwow Attack Electric Guitar,-Used throughout the soundtrack-,
?,?,,,Synth Brass,-Used throughout the soundtrack-,
Xexex / Orius (NA),,"(Released: October, 1991)",,,,
AKAI,S612,SL201 ORCHESTRA ENSEMBLE,ORCHESTRA HIT #1,,,
AKAI,S1000,SL1021 ELECTRIC BASS #2,BASS+ROCK G,H METAL 1,,
AKAI,S1000,SL1029 CHOP BASS SYNTH BASS,K-CHOP BASS1,CHOP A2,,
AKAI,S1000,SL1049 DIGITAL PIANO #1,DIG-PIANO,D-PF-C2,,
AKAI,S1000,SL3034 ANALOG BRASS,OBX-ANA BRAS,EX BR G4 SA,,
AKAI,XR10,PRST-53,HITS,,,
Tiny Toon Adventures (NES),,"(Released: December 20, 1991)",,,,
Ensoniq,Mirage DSK-8,A01,Latin Percussion,,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
Ensoniq,Mirage DSK-8,,,Tom,,
?,?,,,Rim,,
?,?,,,Kick Drum,,
?,?,,,Snare Drum,,
Super Adventure Island,,"(Released: January 11, 1992)",,,,
Sample: Lyn Collins,Think (About It),,Timestamp 1:22,,Hot Step and Jazzy Beats,
KORG,01R/W,PROG -> Bank A,A59 Orch Hit,,"Hot Reception, Ice Groove",
KORG,M1,PROG,01 Piano 16',,"The Isle of Everlasting Summer, Hot Reception, Drop into a Walk, Cool Jam, Ice Groove, Darkside Visitor, Big Zen",
KORG,M1,PROG,16 PickBass,,"Follow Wind, Break, Hop Step and Jazzy Beats",
KORG,M1,PROG,17 Organ 2,,"Blue Blue Moon, Cool Jam",
KORG,M1,PROG,22 SoloSax,,"Break, Hop Step and Jazzy Beats",
KORG,M1,PROG,94 E.Guitar1,,Follow Wind,
Roland,D-70,Patch -> A,A21 Strings ,,The Island of Everlasting Summer,Link 
Roland,D-70,Patch -> A,A78 Drum Kit,"Kick, Reverb Snare",Blue Blue Moon,Link 
Roland,L-CD1,"Woodbass #1 & Harp #1, 2",S50 Harp 1,From ActRaiser,"Hawaiian, Gently Sun",
Roland,L-CD1,"Trumpet, Trombone & Horn",P2 Trumpet 2,From ActRaiser,"Follow Wind, Jungle Chase",
Contra III: The Alien Wars (SNES),,"(Released: Fabruary 28, 1992)",,,,
AKAI,XR10,PRST-18,SNARE8,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-23,HAT CL,,Cease Fire,
AKAI,XR10,PRST-32,TOM3 L,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-39,CRASH2,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-44,CONGA1,,Nesting in the Sands,
AKAI,XR10,PRST-51,CABASA,,No Man's Land,
KORG,01/W,PROG -> Bank B,B39 Timpani,,-Used throughout the soundtrack-,
KORG,M1,PROG,09 Drums #1,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,Waveform,89 SquareWave,Part of the SNES SDK,,
KORG,M1,Waveform,91 Saw Wave + 93 25% Pulse,Part of the SNES SDK,,
KORG,M1,Waveform,99 DWGS Sine,Part of the SNES SDK,Cease Fire,
KORG,M1R,PROG,01 Piano16',,-Used throughout the soundtrack-,
KORG,M1R,PROG,46 Slap Bass,,"Tearing up the Turnpike, Road Warriors, No Man's Land",
KORG,T3,PROG,95 Noise,,"Tearing up the Turnpike, No Man's Land, Cease Fire",
Stuff to Find,,,,,,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,SFX,
KORG,T3,PROG,,21 Pad Piano,"Road Warriors, Nesting in the Sands",
?,?,,,Strings,-Used throughout the soundtrack-,
?,?,,,Synth Brass,-Used throughout the soundtrack-,
?,?,,,Synth Bass ,-Used throughout the soundtrack-,
?,?,,,Synth Bass 2,"Tearing up the Turnpike, No Man's Land",
?,?,,,Low Strings,-Used throughout the soundtrack-,
Prince of Persia (SNES),,"(Released: July 3, 1992)",,"(Music by: Toshiya Yamanaka, Tetsuya Nakano)",,
Roland,SOUND Canvas SC-55,Capital,038 Slap Bs. 2,,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,049 Strings,Octaved,-Used throughout the soundtrack-,
Roland,SOUND Canvas SC-55,Capital,062 Brass ,Octaved,-Used throughout the soundtrack-,
Yamaha,SY77,PRESET 1 -> Bank A,A15 Itopia,,"Prologue, Stage 3, Stage 6, Stage 7, Stage 8, Stage 9, Recap, Staff Roll",
Yamaha,SY77,PRESET 1 -> Bank C,C15 Clarinet,,"Prologue, Stage 8, Stage 9",
Yamaha,SY77,PRESET 2 -> Bank B,B12 Marimba,,"Stage 2, Stage 3, Stage 4, Stage 6, Stage 7, Stage 8, Stage 9, Stage 10, Fight",
Yamaha,SY77,PRESET 2 -> Bank C,C03 Sitar,,-Used throughout the soundtrack-,
Yamaha,SY77,PRESET 2 -> Bank D,D15 Drum 1,,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
Roland,SOUND Canvas SC-55,Capital,058 Trombone,,-Used throughout the soundtrack-,
?,?,,Oboe,,"Menu, Interlude, Stage 2, Stage 3, Stage 4, Stage 6, Stage 10, Fight, Recap",
Lethal Enforcers,,,,,,
Base Game - Arcade,,"(Released: September, 1992)",,,,
AKAI,S1000,SL1021 ELECTRIC BASS #2,BASS+ROCK G,H METAL 1,,
AKAI,S1000,SL1024 ODD STUFF,FLT SHOTS,KOOL 1,,
AKAI,S1000,SL1029 CHOP BASS SYNTH BASS,K-CHOP BASS1,CHOP G1 M,,
AKAI,S1000,SL1037 BRASS SECTION #2,S BRASS1,S BRASS C4-L,,
AKAI,S1000,SL1073 ORGAN #5,HAMMOND 1,B3 HAM1 C5,,
AKAI,XR10,PRST-53,HITS,,,
King Records,Hissatsu! Series Sound Collection,Track 2 -> TS 0:14,第1作 必殺仕掛人 効果音,,SFX (Score Screen),
Stuff to Find,,,,,,
?,?,,,Synth,,
SNES,,"(Released: January, 1994)",,,,
AKAI,S1000,SL1037 BRASS SECTION #2,S BRASS1,S BRASS C4-L,-Used throughout the soundtrack-,
AKAI,XR10,PRST-53,HITS,,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
AKAI,S1000,,,Slap Bass,,
AKAI,S1000,,,Synth,,
KORG,01/W,,,Organ 2,,
Roland,?,,,Reverb Snare,,
?,?,,,Rock Guitar 5ths,,
Axelay ★,,"(Released: September 11, 1992)",,,,
AKAI,S612,SL201 ORCHESTRA ENSEMBLE,MARIMBA #1,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-18,SNARE8,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-23,HAT CL,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-28,TOM1 H,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-46,CONGA3,,"Unkai, Colony, Return of Mother",
KORG,M1,PROG,09 Drums #1,Part of the SNES SDK,-Used throughout the soundtrack-,
KORG,M1,Waveform,89 SquareWave,Part of the SNES SDK,Cosmic Dance,
KORG,M1,Waveform,91 Saw Wave + 93 25% Pulse,Part of the SNES SDK,,
KORG,M1,Waveform,99 DWGS Sine,Part of the SNES SDK,,
KORG,M1R,PROG,08 PanFlute,,"Mother, What's That?, Silence, Bio-tech",
KORG,M1R,PROG,16 PickBass,,-Used throughout the soundtrack-,
KORG,M1R,PROG,23 Choir,,-Used throughout the soundtrack-,
KORG,M1R,PROG,67 Organ 1 ,,-Used throughout the soundtrack-,
KORG,T3,PROG,95 Noise,,"Axelay, Colony, Cosmic Dance, Toughness (both parts)",
Sound Ideas,Series 1000,1001-01-12,"AIRPLANE, SINGLE PROP","INT: IDLE, 2-WAY RADIO CHATTER, RADIO...","Spiders, Cosmic Dance, Danger, Final Alert",
Sound Ideas,Series 1000,1001-05-13,"AIRPLANE, JET","PASSES BY, LOW OVERHEAD 02",Return to Mother,
Stuff to Find,,,,,,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,SFX,
KORG,T3,PROG,11 Soft E.P.,,"Axelay, Spiders, Colony, Silence, Bio-tech, Cosmos, The Moment of Rest",
KORG,T3,PROG,67 Softstring,,-Used throughout the soundtrack-,
?,?,,,Explosion,"Axelay, Colony, Bio-tech",
?,?,,,Brass,-Used throughout the soundtrack-,
Snatcher (PC-Engine Super CD-ROM²),,"(Released: October 23, 1992)",,,,
AKAI,S1000,SL1024 ODD STUFF,FLT SHOTS,KOOL 1,ONE NIGHT IN NEO KOBE CITY,
Fairlight,CMI IIx,CMI IIX Disks -> BRASS I #17,TREVHORN,,ONE NIGHT IN NEO KOBE CITY,
KORG,01/W,PROG -> Bank A,A59 Orch Hit,,Faded Memories,
KORG,01/W,PROG -> Bank B,B57 Pizzicato,,Beyond Sorrows,
KORG,01/W,PROG -> Bank B,B99 Steam,,BIO HAZARD,
Music of Life,"Beats, Breaks & Scratches",B6.7 - Effects & Scratches,Guitar Stab,,Pleasure of Tention,
Music of Life,"Beats, Breaks & Scratches Vol. 3",B7 - Effects & Scratches,Bass,,Theme of SNATCHER (PART 1),
Roland,D-50,BANK 1,I-11 Fantasia,,BIO HAZARD,
Roland,D-50,BANK 1,I-16 Living Calliope,,BIO HAZARD,
Roland,D-50,BANK 3,I-37 Soundtrack,,Tears Stained Eyes,
Roland,JV-80,Internal,I14 Brass Sect.,,ONE NIGHT IN NEO KOBE CITY,
Roland,JV-80,Internal,I44 Fantasia JV,,BIO HAZARD,
Roland,JV-80,Preset A,A72 St Fretless,,Eternal Promise (Good-bye RANDAM),
Roland,JV-80,Preset A,PRA PR — A RHYTHM,,Eternal Promise (Good-bye RANDAM),
Roland,SOUND Canvas SC-55,Capital,025 Nylon-st.Gtr,,Eternal Promise (Good-bye RANDAM),
Roland,SOUND Canvas SC-55,Capital,049 Strings,,Eternal Promise (Good-bye RANDAM),
Roland,SOUND Canvas SC-55,Capital,088 Bass&Lead,,Eternal Promise (Good-bye RANDAM),
Roland,SOUND Canvas SC-55,Drum Set,057 SFX,Laughter,Faded Memories,
Zero-G,Datafile 1,Track 01 - Breakbeat Live -> TS 0:00,2 Bars,,ONE NIGHT IN NEO KOBE CITY,
Zero-G,Datafile 1,Track 04 - Breakbeat Live > TS 0:04,2 Bars (Rhythm Guitar),,Theme of JAMIE,
Zero-G,Datafile 1,Track 29 - Speech (Robot) -> TS 0:00,"""Elektrownic!""",,Pleasure of Tention,
Stuff to Find,,,,,,
KORG,?,,,Synth bass,ONE NIGHT IN NEO KOBE CITY,
Music of Life,?,,,Vocal samples,Theme of SNATCHER (PART 1),
Roland,SOUND Canvas SC-55,Capital,,Charang,Pleasure of Tention,
Roland,SOUND Canvas SC-55,Capital,,Rock organ,Theme of JAMIE,
Roland,?,,,MT-32 synth lead,Eternal Promise (Good-bye RANDAM),
Cybernator / Assault Suits Valken ,,,,,,
SNES,,"(Released: December 18, 1992)",,,,
Roland,SN-U110-02 Latin and F.X. Percussions,,02-034 ORCH HIT,,Asteroid Run,
Roland,SN-U110-05 Orchestral Strings,,05-010 HARP 1,,-Used throughout the soundtrack-,Link
Roland,SN-U110-06 Orchestral Winds,,06-01 OBOE 1,,Fully Set Up for Penetration,Link
Roland,SN-U110-06 Orchestral Winds,,06-034 TIMPANI 1,,-Used throughout the soundtrack-,Link
Roland,U-110,,P-27: Synth Bass,,We've Gotta Do it,
Stuff to Find,,,,,,
AKAI,S1000,,,May be used,,
Roland,D-70,PATCH -> A,A23 JP-Strings,,,
Roland,D-70,PATCH -> A,A58 DLMoogBs 2,,,
Roland,D-70,PATCH -> A,A75 Big Guitar,,,
Ensoniq,CDR-2,,,,,
Ensoniq,VFX,,,,,
E-MU Systems,EII,,,Strings,Who's Praying for a Soldier,Link
CD Release,,"(Released: December 16, 1992)",,,,
Roland,U-220,Patch,P-08: Fantabell [008],,"Till the Crack of Doom, Staff Roll",
Roland,U-220,Patch,P-17: Strings [017],,"Who's Praying for a Soldier, In Despair, Looking For the Infinitude, Staff Roll",
Roland,U-220,Patch,P-21: Syn.Vox 1 [021],,"We've Gotta Do It, Asteroid, Not For Peace, Armed Ghost",
Roland,U-220,Patch,P-22: Syn.Vox 2 [022],,"Face to Face, Living Possibilty, Armed Ghost",
Roland,U-220,Patch,P-39: Flute [39],,"In Despair, Looking For the Infinitude",
Roland,U-220,Rhythm Set,R-1: Standard Set,Cymbals,-Used throughout the soundtrack-,
Roland,SN-U110-02 Latin and F.X. Percussions,,02-034 ORCH HIT,,"Asteroid, Staff Roll",
Roland,SN-U110-05 Orchestral Strings,,05-010 HARP 1,,-Used throughout the soundtrack-,
Roland,SN-U110-06 Orchestral Winds,,06-01 OBOE 1,,Fully Set Up for Penetration,
Roland,SN-U110-06 Orchestral Winds,,06-034 TIMPANI 1,,-Used throughout the soundtrack-,
Stuff to Find,,,,,,
E-MU Systems,EII,,,Strings,-Used throughout the soundtrack-,
?,?,,,Piano,Beyond the Top,
Tiny Toon Adventures: Buster Busts Loose!,,"(Released: December 18, 1992)",,,,
AKAI,S1000,SL1086 BANJO,BANJO,BANJO G3,"The Western Movie, Western Train Chase",
AKAI,XR10,PRST-24,HAT MD,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-39,CRASH2,,-Used throughout the soundtrack-,
AKAI,XR10,PRST-52,TAMBOURINE,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/2,Bank 0,058 Percussion 1,,-Used throughout the soundtrack-,
KORG,01/W,PROG -> Bank A,A57 Harp,,"Space Opera, Princess Babs Rescued",
Stuff to Find,,,,,,
E-MU Systems,Proteus/1,Instruments,112 Organ Cyc 2,,Hold on a Second! (Pause SFX),
KORG,01/W,PROG -> Bank B,B39 Timpani,,"Spin the Wheel!, Space Opera",
KORG,T3,PROG,07 Stringorch,,"Spin the Wheel!, The Mad Scientist, Princess Babs Rescued, etc.",
?,?,,,Sax,-Used throughout the soundtrack-,
?,?,,,Bass,"What's The Password, Buster Sky-Jinks",
?,?,,,Piano,"A Break in Action, Wow! You're Good!, You Need More Practice",
?,?,,,Trumpet,-Used throughout the soundtrack-,
?,?,,,Clarinet,"Spook Mansion, The Mad Scientist",
?,?,,,French Horn,-Used throughout the soundtrack-,
?,?,,,Synth Brass,-Used throughout the soundtrack-,
?,?,,,Marimba,-Used throughout the soundtrack-,
?,?,,,Violin,"The Western Movie, Western Train Chase",
?,?,,,Flute,-Used throughout the soundtrack-,
Batman Returns (SNES),,"(Released: February 26, 1993)",,,,
AKAI,S612,SL207 L.A. STUDIO 20,GIRLS' VOICE,,-Used throughout the soundtrack-,
E-MU Systems,Proteus/1,Bank 0,001 Hall Strings,,-Used throughout the soundtrack-,Link
E-MU Systems,Proteus/1,Bank 0,045 Wide Marimba,,"The Circus Train, The Penguin's Lair, Penguin's Last Flight",
Stuff to Find,,,,,,
AKAI,S1000,SL3021 WIND #1,FLUTE,FLUTE C6,-Used throughout the soundtrack-,
Sound Ideas,Series 1000,,,Baby Wailing,Prologue (part 1),
?,?,,,Organ Wave,Prologue (part 1),
?,?,,,Timpani,-Used throughout the soundtrack-,
?,?,,,Brass Section,-Used throughout the soundtrack-,
?,?,,,Bass Pizzicato,-Used throughout the soundtrack-,
?,?,,,French Horn,-Used throughout the soundtrack-,
?,?,,,Glockenspiel,Shreck Building,
?,?,,,Kick Crash,-Used throughout the soundtrack-,
?,?,,,Snare,-Used throughout the soundtrack-,
Mōryō Senki Madara 2,,"(Released: July 16, 1993)",,,,
AKAI,S612,SL206 SOUNDS OF JAPAN,SHAKUHACHI #1,,"Dark Awakening (part 2), The Gods Are Thirsty, Madara 2 Theme, Elegy of the Golden Country",
